"","Island","Site","Genus","Site_Genet","TimePt_STA","TP_ID_STA","Year_STA","TL_Date_STA","Surface_Area_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","TimePt_END","TP_ID_END","Year_END","TL_Date_END","Surface_Area_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","l10_Area_STA","l10_Area_END","l10TransitionMagnitude","l10_Surface_Area_STA","l10_Surface_Area_END","l10STransitionMagnitude","Interval_Years","l10_Area_ENDann","l10_Surface_Area_ENDann","Mortality","Survival"
"1108","HAW","OCC-HAW-002","POSP","OCC-HAW-002_256",0,4,2016,2016-08-15,0.000159923,0.00015442,0.0491328,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.81129645188157,-Inf,-Inf,-3.79608907187127,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1109","HAW","OCC-HAW-002","POSP","OCC-HAW-002_257",0,4,2016,2016-08-15,0.000648218,0.00048402,0.115559208,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.31513669267339,-Inf,-Inf,-3.18827891345787,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1110","HAW","OCC-HAW-002","POSP","OCC-HAW-002_258",0,4,2016,2016-08-15,0.00189403,0.00107232,0.14380185,1,1,7,2019,2019-07-13,0.000249618,8.802e-05,0.039819092,1,"GROW","16_19",-2.96967559384482,-4.05541863577307,-1.08574304192825,-2.72261314638276,-3.60272410080526,-0.880110954422503,2.90759753593429,-3.3430914564289,-3.02530667378654,0,1
"1111","HAW","OCC-HAW-002","POSP","OCC-HAW-002_258",1,7,2019,2019-07-13,0.000249618,8.802e-05,0.039819092,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-4.05541863577307,-Inf,-Inf,-3.60272410080526,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1112","HAW","OCC-HAW-002","POSP","OCC-HAW-002_259",0,4,2016,2016-08-15,0.003778697,0.00280024,0.382373247,2,1,7,2019,2019-07-13,0.005820575,0.00351542,0.348594358,2,"GROW","16_19",-2.55280474501175,-2.45402278080468,0.0987819642070673,-2.42265793118534,-2.23503411036865,0.187623820816689,2.90759753593429,-2.51883100449703,-2.35812911710502,0,1
"1113","HAW","OCC-HAW-002","POSP","OCC-HAW-002_259",1,7,2019,2019-07-13,0.005820575,0.00351542,0.348594358,2,2,8,2024,2024-07-06,0.015759529,0.0057364,0.516255488,1,"GROW","19_24",-2.45402278080468,-2.24136057286746,0.21266220793722,-2.23503411036865,-1.80245676627271,0.432577344095939,4.98288843258042,-2.41134428000849,-2.14822154172522,0,1
"1114","HAW","OCC-HAW-002","POSP","OCC-HAW-002_260",0,4,2016,2016-08-15,0.004341411,0.00177712,0.204914544,1,1,7,2019,2019-07-13,0.005919256,0.00223012,0.275684099,1,"GROW","16_19",-2.7502832454765,-2.65167176747396,0.0986114780025371,-2.36236909769441,-2.22773287695953,0.134636220734884,2.90759753593429,-2.71636813969455,-2.3160641262976,0,1
"1115","HAW","OCC-HAW-002","POSP","OCC-HAW-002_260",1,7,2019,2019-07-13,0.005919256,0.00223012,0.275684099,1,2,8,2024,2024-07-06,0.001158806,0.00056942,0.105760218,1,"GROW","19_24",-2.65167176747396,-3.24456728299676,-0.592895515522802,-2.22773287695953,-2.93598926479711,-0.708256387837583,4.98288843258042,-2.77065807903698,-2.36987059435386,0,1
"1116","HAW","OCC-HAW-002","POSP","OCC-HAW-002_261",0,4,2016,2016-08-15,9.65648e-05,7.502e-05,0.038990665,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-4.1248229401853,-Inf,-Inf,-4.01518115465779,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1117","HAW","OCC-HAW-002","POSP","OCC-HAW-002_262",0,4,2016,2016-08-15,0.001591646,0.00127032,0.152144991,1,1,7,2019,2019-07-13,0.001642028,0.00097052,0.143458698,1,"GROW","16_19",-2.89608686429713,-3.01299551045579,-0.116908646158667,-2.79815351784339,-2.78461944152729,0.013534076316104,2.90759753593429,-2.93629485206497,-2.79349878961886,0,1
"1118","HAW","OCC-HAW-002","POSP","OCC-HAW-002_262",1,7,2019,2019-07-13,0.001642028,0.00097052,0.143458698,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-3.01299551045579,-Inf,-Inf,-2.78461944152729,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1119","HAW","OCC-HAW-002","POSP","OCC-HAW-002_263",0,4,2016,2016-08-15,0.00062466,0.00024392,0.065375442,1,1,7,2019,2019-07-13,0.00224935,0.00073272,0.172287134,1,"GROW","16_19",-3.61275258864268,-3.13506195398973,0.477690634652944,-3.20435630313908,-2.64794296286487,0.556413340274213,2.90759753593429,-3.44846209494495,-3.01299098060127,0,1
"1120","HAW","OCC-HAW-002","POSP","OCC-HAW-002_263",1,7,2019,2019-07-13,0.00224935,0.00073272,0.172287134,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-3.13506195398973,-Inf,-Inf,-2.64794296286487,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1121","HAW","OCC-HAW-002","POSP","OCC-HAW-002_264",0,4,2016,2016-08-15,0.000652515,0.00055752,0.160144992,1,1,7,2019,2019-07-13,0.001956671,0.00130362,0.183701347,1,"GROW","16_19",-3.25373954848816,-2.88484898525583,0.36889056323233,-3.18540950032324,-2.70848219166251,0.476927308660737,2.90759753593429,-3.12686828839342,-3.02138153470334,0,1
"1122","HAW","OCC-HAW-002","POSP","OCC-HAW-002_264",1,7,2019,2019-07-13,0.001956671,0.00130362,0.183701347,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-2.88484898525583,-Inf,-Inf,-2.70848219166251,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1123","HAW","OCC-HAW-002","POSP","OCC-HAW-002_265",0,4,2016,2016-08-15,0.000630264,0.00030082,0.066789653,1,1,7,2019,2019-07-13,0.000753907,0.00033402,0.07561808,1,"GROW","16_19",-3.52169329307743,-3.47622752830942,0.0454657647680143,-3.20047749859841,-3.12268222426004,0.0777952743383752,2.90759753593429,-3.50605640929069,-3.17372163800322,0,1
"1124","HAW","OCC-HAW-002","POSP","OCC-HAW-002_265",1,7,2019,2019-07-13,0.000753907,0.00033402,0.07561808,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-3.47622752830942,-Inf,-Inf,-3.12268222426004,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1125","HAW","OCC-HAW-002","POSP","OCC-HAW-002_266",0,4,2016,2016-08-15,0.00059758,0.00040222,0.086931789,1,1,7,2019,2019-07-13,0.001170079,0.00061042,0.112446508,1,"GROW","16_19",-3.39553633832981,-3.21437124545399,0.181165092875824,-3.22360394605709,-2.93178481508647,0.291819130970622,2.90759753593429,-3.33322885229131,-3.12323959804672,0,1
"1126","HAW","OCC-HAW-002","POSP","OCC-HAW-002_266",1,7,2019,2019-07-13,0.001170079,0.00061042,0.112446508,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-3.21437124545399,-Inf,-Inf,-2.93178481508647,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1127","HAW","OCC-HAW-002","POSP","OCC-HAW-002_269",0,4,2016,2016-08-15,0.001892508,0.00162462,0.197843479,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-2.78924820465567,-Inf,-Inf,-2.72296227597663,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1128","HAW","OCC-HAW-002","POSP","OCC-HAW-002_270",0,4,2016,2016-08-15,0.000119062,9.082e-05,0.042647517,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-4.04181850243505,-Inf,-Inf,-3.92422682645696,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1129","HAW","OCC-HAW-002","POSP","OCC-HAW-002_271",0,4,2016,2016-08-15,0.015520826,0.0074298,0.570397638,1,1,7,2019,2019-07-13,0.005210049,0.00425442,0.368838427,1,"GROW","16_19",-2.12902287669238,-2.37115963839225,-0.242136761699875,-1.8090851698242,-2.28315819218425,-0.47407302236005,2.90759753593429,-2.21230013866119,-1.97213147059351,0,1
"1130","HAW","OCC-HAW-002","POSP","OCC-HAW-002_271",1,7,2019,2019-07-13,0.005210049,0.00425442,0.368838427,1,2,8,2024,2024-07-06,0.002832201,0.002532,0.446839853,2,"GROW","19_24",-2.37115963839225,-2.59653629865468,-0.225376660262432,-2.28315819218425,-2.54787592820924,-0.264717736024993,4.98288843258042,-2.41638976210701,-2.33628355102113,0,1
"1131","HAW","OCC-HAW-002","POSP","OCC-HAW-002_272",0,4,2016,2016-08-15,0.001220509,0.00067362,0.14038763,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.17158502697056,-Inf,-Inf,-2.91345901375935,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1132","HAW","OCC-HAW-002","POSP","OCC-HAW-002_273",0,4,2016,2016-08-15,0.000988066,0.0005466,0.116608742,1,1,7,2019,2019-07-13,0.005570578,0.0019252,0.259804706,1,"GROW","16_19",-3.26233037264336,-2.71552414699468,0.546806225648679,-3.00521404480664,-2.25409974034025,0.751114304466385,2.90759753593429,-3.07426919192944,-2.74688589065753,0,1
"1133","HAW","OCC-HAW-002","POSP","OCC-HAW-002_273",1,7,2019,2019-07-13,0.005570578,0.0019252,0.259804706,1,2,8,2024,2024-07-06,0.009439639,0.00314032,0.356110503,1,"GROW","19_24",-2.71552414699468,-2.50302609487163,0.212498052123053,-2.25409974034025,-2.02504461410297,0.229055126237282,4.98288843258042,-2.6728785901057,-2.20813139701159,0,1
"1134","HAW","OCC-HAW-002","POSP","OCC-HAW-002_274",0,4,2016,2016-08-15,0.000882441,0.00049672,0.122346001,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.30388835316207,-Inf,-Inf,-3.05431432189595,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1135","HAW","OCC-HAW-002","POSP","OCC-HAW-002_275",0,4,2016,2016-08-15,0.001983753,0.00100692,0.146144993,1,1,7,2019,2019-07-13,0.000894769,0.00062164,0.144407735,2,"GROW","16_19",-2.99700503286119,-3.20646104822844,-0.209456015367252,-2.70251240345955,-3.04828907080044,-0.34577666734089,2.90759753593429,-3.06904251837238,-2.8214341809984,0,1
"1136","HAW","OCC-HAW-002","POSP","OCC-HAW-002_275",1,7,2019,2019-07-13,0.000894769,0.00062164,0.144407735,2,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-3.20646104822844,-Inf,-Inf,-3.04828907080044,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1137","HAW","OCC-HAW-002","POSP","OCC-HAW-002_276",0,4,2016,2016-08-15,0.000500556,0.00041622,0.085274937,1,1,7,2019,2019-07-13,0.000456893,0.00024752,0.083517577,1,"GROW","16_19",-3.38067705511682,-3.60638970364471,-0.225712648527884,-3.30054732851333,-3.34018549566428,-0.0396381671509491,2.90759753593429,-3.45830562844527,-3.31417994673544,0,1
"1138","HAW","OCC-HAW-002","POSP","OCC-HAW-002_276",1,7,2019,2019-07-13,0.000456893,0.00024752,0.083517577,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-3.60638970364471,-Inf,-Inf,-3.34018549566428,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1139","HAW","OCC-HAW-002","POSP","OCC-HAW-002_277",0,4,2016,2016-08-15,0.000334382,0.00026052,0.070203868,1,1,7,2019,2019-07-13,0.000752281,0.00055472,0.093174429,1,"GROW","16_19",-3.58415893049796,-3.25592617568768,0.328232754810276,-3.47575710895753,-3.1236199068095,0.352137202148034,2.90759753593429,-3.47127097033369,-3.35464777460294,0,1
"1140","HAW","OCC-HAW-002","POSP","OCC-HAW-002_277",1,7,2019,2019-07-13,0.000752281,0.00055472,0.093174429,1,2,8,2024,2024-07-06,0.008019273,0.00480992,0.332654658,1,"GROW","19_24",-3.25592617568768,-2.31786214687928,0.938064028808395,-3.1236199068095,-2.09586500159109,1.02775490521841,4.98288843258042,-3.06766909518094,-2.9173630501441,0,1
"1141","HAW","OCC-HAW-002","POSP","OCC-HAW-002_278",0,4,2016,2016-08-15,0.00342903,0.00202082,0.215843476,1,1,7,2019,2019-07-13,0.001807934,0.00093024,0.180893016,2,"GROW","16_19",-2.69447236856692,-3.03140498990967,-0.336932621342743,-2.46482871529991,-2.74281742782027,-0.277988712520363,2.90759753593429,-2.81035244384511,-2.56043641515684,0,1
"1142","HAW","OCC-HAW-002","POSP","OCC-HAW-002_278",1,7,2019,2019-07-13,0.001807934,0.00093024,0.180893016,2,2,8,2024,2024-07-06,0.002168021,0.00138504,0.229520433,2,"GROW","19_24",-3.03140498990967,-2.85853768397973,0.172867305929935,-2.74281742782027,-2.66393651542703,0.0788809123932417,4.98288843258042,-2.9967128011784,-2.72698706889081,0,1
"1143","HAW","OCC-HAW-002","POSP","OCC-HAW-002_279",0,4,2016,2016-08-15,0.000355648,0.00022332,0.059718586,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.65107238082161,-Inf,-Inf,-3.44897962923073,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1144","HAW","OCC-HAW-002","POSP","OCC-HAW-002_280",0,4,2016,2016-08-15,0.000173087,0.00011862,0.044647519,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.92584208030268,-Inf,-Inf,-3.7617355493417,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1145","HAW","OCC-HAW-002","POSP","OCC-HAW-002_281",0,4,2016,2016-08-15,0.000564534,0.00044402,0.083961228,1,1,7,2019,2019-07-13,0.000155064,0.00013212,0.052547012,1,"GROW","16_19",-3.35259746751147,-3.87903143498062,-0.526433967469153,-3.24830989684314,-3.80948901724823,-0.561179120405088,2.90759753593429,-3.53365208767918,-3.44131429771692,0,1
"1146","HAW","OCC-HAW-002","POSP","OCC-HAW-002_281",1,7,2019,2019-07-13,0.000155064,0.00013212,0.052547012,1,2,8,2024,2024-07-06,0.004330944,0.00185432,0.217885104,1,"GROW","19_24",-3.87903143498062,-2.73181531752587,1.14721611745476,-3.80948901724823,-2.36341743175116,1.44607158549707,4.98288843258042,-3.64880028833208,-3.51928151911482,0,1
"1147","HAW","OCC-HAW-002","POSP","OCC-HAW-002_282",0,4,2016,2016-08-15,0.000338944,0.00024682,0.065961228,1,1,7,2019,2019-07-13,0.000271997,0.00016582,0.0551328,1,"GROW","16_19",-3.60761965202244,-3.78036308919104,-0.172743437168597,-3.46987204958447,-3.56543588600488,-0.0955638364204154,2.90759753593429,-3.66703070703735,-3.50273899050025,0,1
"1148","HAW","OCC-HAW-002","POSP","OCC-HAW-002_282",1,7,2019,2019-07-13,0.000271997,0.00016582,0.0551328,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-3.78036308919104,-Inf,-Inf,-3.56543588600488,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1149","HAW","OCC-HAW-002","POSP","OCC-HAW-002_283",0,4,2016,2016-08-15,0.001019567,0.00075592,0.112831284,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.12152416401859,-Inf,-Inf,-2.99158422964631,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1150","HAW","OCC-HAW-002","POSP","OCC-HAW-002_284",0,4,2016,2016-08-15,0.006679935,0.00424478,0.362251206,1,1,7,2019,2019-07-13,0.000774632,0.00053528,0.216389056,4,"GROW","16_19",-2.37214481360894,-3.27141898312863,-0.899274169519683,-2.17522776346437,-3.11090456630118,-0.935676802836806,2.90759753593429,-2.68142907953838,-2.49703186161517,0,1
"1151","HAW","OCC-HAW-002","POSP","OCC-HAW-002_284",1,7,2019,2019-07-13,0.000774632,0.00053528,0.216389056,4,2,8,2024,2024-07-06,0.000266003,0.00021742,0.060789654,1,"GROW","19_24",-3.27141898312863,-3.6627005085932,-0.391281525464578,-3.11090456630118,-3.57511346533849,-0.464208899037307,4.98288843258042,-3.34994402553299,-3.20406517090194,0,1
"1152","HAW","OCC-HAW-002","POSP","OCC-HAW-002_285",0,4,2016,2016-08-15,0.001680505,0.00099382,0.138387634,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.00269226760031,-Inf,-Inf,-2.7745601910379,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1153","HAW","OCC-HAW-002","POSP","OCC-HAW-002_286",0,4,2016,2016-08-15,0.003490614,0.00041672,0.103174431,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.38015565557536,-Inf,-Inf,-2.45709817379784,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1154","HAW","OCC-HAW-002","POSP","OCC-HAW-002_287",0,4,2016,2016-08-15,0.002151625,0.00106502,0.182186621,1,1,7,2019,2019-07-13,0.00040649,0.00023632,0.072203869,1,"GROW","16_19",-2.9726422365369,-3.62649952203213,-0.653857285495222,-2.66723341823897,-3.39095013395242,-0.723716715713449,2.90759753593429,-3.19752111933081,-2.91613881410934,0,1
"1155","HAW","OCC-HAW-002","POSP","OCC-HAW-002_287",1,7,2019,2019-07-13,0.00040649,0.00023632,0.072203869,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-3.62649952203213,-Inf,-Inf,-3.39095013395242,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1156","HAW","OCC-HAW-002","POSP","OCC-HAW-002_288",0,4,2016,2016-08-15,0.000355193,0.00023282,0.0651328,1,1,7,2019,2019-07-13,0.001820335,0.00104402,0.168044489,1,"GROW","16_19",-3.63297971510224,-2.98129118159579,0.651688533506456,-3.44953560170912,-2.73984868055156,0.709686921157558,2.90759753593429,-3.4088467237056,-3.20545542472908,0,1
"1157","HAW","OCC-HAW-002","POSP","OCC-HAW-002_288",1,7,2019,2019-07-13,0.001820335,0.00104402,0.168044489,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-2.98129118159579,-Inf,-Inf,-2.73984868055156,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1158","HAW","OCC-HAW-002","POSP","OCC-HAW-002_289",0,4,2016,2016-08-15,0.009571658,0.00236864,0.355118412,2,1,7,2019,2019-07-13,0.009083128,0.00272474,0.393645324,2,"GROW","16_19",-2.625500940921,-2.56467493263596,0.0608260082850447,-2.01901282733464,-2.04176456566387,-0.0227517383292271,2.90759753593429,-2.60458126151788,-2.02683775428827,0,1
"1159","HAW","OCC-HAW-002","POSP","OCC-HAW-002_289",1,7,2019,2019-07-13,0.009083128,0.00272474,0.393645324,2,2,8,2024,2024-07-06,0.0392994,0.005816,0.515226057,1,"GROW","19_24",-2.56467493263596,-2.23537560214902,0.329299330486938,-2.04176456566387,-1.40561408012529,0.636150485538577,4.98288843258042,-2.49858889941598,-1.91409755201389,0,1
"1160","HAW","OCC-HAW-002","POSP","OCC-HAW-002_290",0,4,2016,2016-08-15,0.000217535,0.00019392,0.063718584,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.71237739751381,-Inf,-Inf,-3.66247085786344,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1161","HAW","OCC-HAW-002","POSP","OCC-HAW-002_291",0,4,2016,2016-08-15,0.000273519,0.00021212,0.061718587,1,1,7,2019,2019-07-13,0.001143785,0.00073942,0.174044489,1,"GROW","16_19",-3.67341838155347,-3.13110880670832,0.542309574845159,-3.56301250001227,-2.94165560324305,0.621356896769217,2.90759753593429,-3.48690371845348,-3.3493113639059,0,1
"1162","HAW","OCC-HAW-002","POSP","OCC-HAW-002_291",1,7,2019,2019-07-13,0.001143785,0.00073942,0.174044489,1,2,8,2024,2024-07-06,0.00211399,0.00100012,0.229056683,1,"GROW","19_24",-3.13110880670832,-2.99994788778884,0.131160918919475,-2.94165560324305,-2.67489707140659,0.266758531836457,4.98288843258042,-3.10478653987571,-2.8881206835984,0,1
"1163","HAW","OCC-HAW-002","MOSP","OCC-HAW-002_292",0,4,2016,2016-08-15,0.000154776,0.00012112,0.05089016,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.916784137844,-Inf,-Inf,-3.81029638135105,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1164","HAW","OCC-HAW-002","POSP","OCC-HAW-002_293",0,4,2016,2016-08-15,0.004153323,0.00218832,0.243742969,1,1,7,2019,2019-07-13,0.005442301,0.00281408,0.408979135,1,"GROW","16_19",-2.65988917042245,-2.55066356039641,0.109225610026044,-2.3816042929058,-2.26421744215494,0.117386850750861,2.90759753593429,-2.62232358279344,-2.34123183788061,0,1
"1165","HAW","OCC-HAW-002","POSP","OCC-HAW-002_293",1,7,2019,2019-07-13,0.005442301,0.00281408,0.408979135,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-2.55066356039641,-Inf,-Inf,-2.26421744215494,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1166","HAW","OCC-HAW-002","POSP","OCC-HAW-002_294",0,4,2016,2016-08-15,0.000910256,0.00065392,0.120346003,1,1,7,2019,2019-07-13,0.000500244,0.00044232,0.105517574,1,"GROW","16_19",-3.18447537963248,-3.35426342306932,-0.169788043436838,-3.04083644970981,-3.30081811165231,-0.2599816619425,2.90759753593429,-3.24286999626648,-3.13025104671969,0,1
"1167","HAW","OCC-HAW-002","POSP","OCC-HAW-002_294",1,7,2019,2019-07-13,0.000500244,0.00044232,0.105517574,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-3.35426342306932,-Inf,-Inf,-3.30081811165231,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1168","HAW","OCC-HAW-002","POSP","OCC-HAW-002_295",0,4,2016,2016-08-15,0.000378292,0.00026762,0.066304373,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.57248143363564,-Inf,-Inf,-3.42217284293298,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1169","HAW","OCC-HAW-002","POSP","OCC-HAW-002_296",0,4,2016,2016-08-15,0.000173995,0.00015192,0.050404879,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.81838504827104,-Inf,-Inf,-3.7594632316232,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1170","HAW","OCC-HAW-002","POSP","OCC-HAW-002_297",0,4,2016,2016-08-15,0.000177983,0.00012592,0.048748023,1,1,7,2019,2019-07-13,0.0002212501,0.00015584,0.07246661,2,"GROW","16_19",-3.89990528498501,-3.80732106046546,0.092584224519551,-3.74962147723478,-3.65511652433889,0.0945049528958908,2.90759753593429,-3.86806311172158,-3.71711871448033,0,1
"1171","HAW","OCC-HAW-002","POSP","OCC-HAW-002_297",1,7,2019,2019-07-13,0.0002212501,0.00015584,0.07246661,2,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-3.80732106046546,-Inf,-Inf,-3.65511652433889,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1172","HAW","OCC-HAW-002","POSP","OCC-HAW-002_298",0,4,2016,2016-08-15,0.005467953,0.003501,0.458515383,1,1,7,2019,2019-07-13,0.0030368303,0.00114076,0.33352329,3,"GROW","16_19",-2.45580788923497,-2.94280571547594,-0.486997826240971,-2.26217522708307,-2.51757947605432,-0.255404248971249,2.90759753593429,-2.62329937325993,-2.35001553022502,0,1
"1173","HAW","OCC-HAW-002","POSP","OCC-HAW-002_298",1,7,2019,2019-07-13,0.0030368303,0.00114076,0.33352329,3,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-2.94280571547594,-Inf,-Inf,-2.51757947605432,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1174","HAW","OCC-HAW-002","POSP","OCC-HAW-002_299",0,4,2016,2016-08-15,0.000285752,0.00018412,0.061718585,1,1,7,2019,2019-07-13,5.7777e-05,4.232e-05,0.024748024,1,"GROW","16_19",-3.73489903377806,-4.37345434097287,-0.638555307194808,-3.5440107212619,-4.23824501211575,-0.694234290853843,2.90759753593429,-3.95451515991074,-3.78277632835641,0,1
"1175","HAW","OCC-HAW-002","POSP","OCC-HAW-002_299",1,7,2019,2019-07-13,5.7777e-05,4.232e-05,0.024748024,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-4.37345434097287,-Inf,-Inf,-4.23824501211575,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1176","HAW","OCC-HAW-002","POSP","OCC-HAW-002_300",0,4,2016,2016-08-15,0.001807001,0.00091882,0.161701343,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.03676956006484,-Inf,-Inf,-2.74304160709908,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1177","HAW","OCC-HAW-002","POSP","OCC-HAW-002_301",0,4,2016,2016-08-15,0.00065116,0.00035002,0.086446508,1,1,7,2019,2019-07-13,0.000504673,0.00024262,0.080446503,1,"GROW","16_19",-3.45590713953121,-3.61507340160784,-0.159166262076633,-3.18631228550342,-3.29698992939486,-0.110677643891435,2.90759753593429,-3.51064864350813,-3.22437726613557,0,1
"1178","HAW","OCC-HAW-002","POSP","OCC-HAW-002_301",1,7,2019,2019-07-13,0.000504673,0.00024262,0.080446503,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-3.61507340160784,-Inf,-Inf,-3.29698992939486,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1179","HAW","OCC-HAW-002","POSP","OCC-HAW-002_302",0,4,2016,2016-08-15,0.003663454,0.00094442,0.15818662,1,1,7,2019,2019-07-13,0,0,0,0,"MORT","16_19",-3.02483482443356,-Inf,-Inf,-2.43610925729042,-Inf,-Inf,2.90759753593429,-Inf,-Inf,1,0
"1180","HAW","OCC-HAW-002","POSP","OCC-HAW-002_303",0,4,2016,2016-08-15,0.002110627,0.00079382,0.125902351,1,1,7,2019,2019-07-13,0.000793617,0.00031182,0.078446509,1,"GROW","16_19",-3.10027796340288,-3.5060960327935,-0.405818069390615,-2.67558851048907,-3.10038903777031,-0.424800527281244,2.90759753593429,-3.23984957342635,-2.82168869183509,0,1
"1181","HAW","OCC-HAW-002","POSP","OCC-HAW-002_303",1,7,2019,2019-07-13,0.000793617,0.00031182,0.078446509,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-3.5060960327935,-Inf,-Inf,-3.10038903777031,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1182","HAW","OCC-HAW-002","MOSP","OCC-HAW-002_304",0,4,2016,2016-08-15,0.000641908,0.00050982,0.109274934,1,1,7,2019,2019-07-13,0.001977874,0.00172932,0.223742973,1,"GROW","16_19",-3.29258313136329,-2.76212463577451,0.530458495588777,-3.19252721173712,-2.7038013784859,0.488725833251222,2.90759753593429,-3.11014436910924,-3.0244414202164,0,1
"1183","HAW","OCC-HAW-002","MOSP","OCC-HAW-002_304",1,7,2019,2019-07-13,0.001977874,0.00172932,0.223742973,1,2,8,2024,2024-07-06,0,0,0,0,"MORT","19_24",-2.76212463577451,-Inf,-Inf,-2.7038013784859,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0
"1184","HAW","OCC-HAW-002","POSP","OCC-HAW-002_305",0,4,2016,2016-08-15,0.008521753,0.00425362,0.256127749,1,1,7,2019,2019-07-13,0.009698536,0.00369322,0.245985612,1,"GROW","16_19",-2.37124131068964,-2.43259482125771,-0.0613535105680643,-2.06947105782526,-2.01329381780662,0.0561772400186404,2.90759753593429,-2.39234241213501,-2.05015021327083,0,1
