"Site","Island","Island_Code","Latitude","Longitude","Date","DataorError","Error_Category","ColonyName","Spec_Code","Genus","Genus_Code","Shape_Length","Shape_Area"
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_243_1","PLOB","Porites sp.","POSP",0.104931789,0.00074342
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_244_1","PLOB","Porites sp.","POSP",0.145559207,0.00114302
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_245_1","PLOB","Porites sp.","POSP",0.133174428,0.00055172
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_246_1","PLOB","Porites sp.","POSP",0.065961229,0.00025582
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_247_1","PLOB","Porites sp.","POSP",0.063475946,0.00026082
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_248_1","PLOB","Porites sp.","POSP",0.059475943,0.00019522
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_249_1","PLOB","Porites sp.","POSP",0.113760215,0.00078462
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_153_1","PLOB","Porites sp.","POSP",1.076492321,0.03517272
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_155_1","PLOB","Porites sp.","POSP",0.648419162,0.00891332
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_250_1","POSP","Porites sp.","POSP",0.11093179,0.00065682
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_251_1","POSP","Porites sp.","POSP",0.101860721,0.00054652
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_252_1","POSP","Porites sp.","POSP",0.332412021,0.00405782
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_254_1","PLOB","Porites sp.","POSP",0.114346001,0.00056052
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_253_1","POSP","Porites sp.","POSP",0.714219583,0.01170506
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_255_1","POSP","Porites sp.","POSP",0.448314375,0.005002
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_256_1","POSP","Porites sp.","POSP",0.10590235,0.00045882
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_152_1","PLOB","Porites sp.","POSP",1.423368106,0.0124601
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_257_1","POSP","Porites sp.","POSP",0.075618082,0.00037502
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_151_1","PLOB","Porites sp.","POSP",1.938207951,0.13173174
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_48_1","PLOB","Porites sp.","POSP",0.238914546,0.00239872
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_51_1","PLOB","Porites sp.","POSP",0.745551959,0.0191049
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_258_1","PLOB","Porites sp.","POSP",0.156245499,0.00104562
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_44_1","PLOB","Porites sp.","POSP",0.422292839,0.00384188
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_43_1","PLOB","Porites sp.","POSP",3.869366349,0.09568742
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_259_1","POSP","Porites sp.","POSP",0.439666859,0.00690142
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_260_1","POSP","Porites sp.","POSP",0.065819091,0.00028542
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_47_1","PLOB","Porites sp.","POSP",0.866769447,0.02924942
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_137_1","PLOB","Porites sp.","POSP",4.838723025,0.1744434
"OCC_GUA_026","Guam","GUA",13.47637,144.69742,"2022-08-01","DATA","Growth Data","OCC_GUA_026_217_1","POSP","Porites sp.","POSP",0.08220387,0.00042832
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_25_0","PLUT","Porites sp.","POSP",0.31302687,0.005349905
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_26_0","PLUT","Porites sp.","POSP",0.580442685,0.020064375
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_27_0","PLUT","Porites sp.","POSP",0.539669284,0.01722316
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_28_0","POSP","Porites sp.","POSP",0.571556966,0.013448145
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_29_0","POSP","Porites sp.","POSP",0.147909443,0.001024235
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_30_0","POSP","Porites sp.","POSP",0.421908253,0.004551405
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_31_0","POSP","Porites sp.","POSP",0.173375071,0.001313415
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_32_0","POSP","Porites sp.","POSP",0.175510417,0.00151871
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_33_0","POSP","Porites sp.","POSP",0.526325861,0.005536475
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_34_0","POSP","Porites sp.","POSP",0.530310628,0.00863387
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_35_0","POSP","Porites sp.","POSP",0.561607007,0.01326874
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_36_0","PMEA","Pocillopora sp.","POCS",0.136649367,0.000972125
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_37_0","POSP","Porites sp.","POSP",0.197161869,0.00196381
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_38_0","POSP","Porites sp.","POSP",0.226990465,0.00287472
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_39_0","POSP","Porites sp.","POSP",0.247716612,0.002686565
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_40_0","PMEA","Pocillopora sp.","POCS",0.100869117,0.000545825
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_41_0","ACSP","Acropora sp.","ACSP",0.20046514,0.0024788
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_42_0","POSP","Porites sp.","POSP",0.276281841,0.00424249
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_43_0","POSP","Porites sp.","POSP",0.200829099,0.0021381
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_44_0","POSP","Porites sp.","POSP",0.080956289,0.000399375
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_45_0","POSP","Porites sp.","POSP",2.35439427,0.068073495
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_46_0","POSP","Porites sp.","POSP",0.39538664,0.00849662
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_48_0","POSP","Porites sp.","POSP",0.244197537,0.00194374
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_47_0","POSP","Porites sp.","POSP",0.191233207,0.00112961
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_49_0","POSP","Porites sp.","POSP",0.13073555,0.00082601
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_50_0","POSP","Porites sp.","POSP",0.10904909,0.000697815
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_51_0","POSP","Porites sp.","POSP",0.230279124,0.00200647
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_52_0","POSP","Porites sp.","POSP",0.435008227,0.004711045
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_53_0","POSP","Porites sp.","POSP",0.504260352,0.012309195
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_54_0","POSP","Porites sp.","POSP",0.120440969,0.00073298
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_55_0","PLUT","Porites sp.","POSP",0.602020674,0.011239495
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_56_0","PLUT","Porites sp.","POSP",0.174014141,0.001095805
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_57_0","PLUT","Porites sp.","POSP",0.424990285,0.005463365
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_58_0","POSP","Porites sp.","POSP",0.246105271,0.003111225
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_59_0","POSP","Porites sp.","POSP",0.30646954,0.002175065
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_60_0","POSP","Porites sp.","POSP",0.314018793,0.002857695
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_61_0","POSP","Porites sp.","POSP",0.689110042,0.010828705
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_62_0","PLUT","Porites sp.","POSP",1.689406124,0.03386871
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_63_0","PMEA","Pocillopora sp.","POCS",1.398816362,0.03544829
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_64_0","PLUT","Porites sp.","POSP",0.350006702,0.00582419
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_65_0","PLUT","Porites sp.","POSP",0.294678159,0.005709145
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_66_0","PLUT","Porites sp.","POSP",0.424624295,0.00807617
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_67_0","PLUT","Porites sp.","POSP",0.13366699,0.000999185
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_68_0","PLUT","Porites sp.","POSP",0.252593363,0.0023898
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_69_0","PLUT","Porites sp.","POSP",0.034807354,6.299e-05
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_70_0","PLUT","Porites sp.","POSP",0.138328422,0.00118705
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_71_0","POSP","Porites sp.","POSP",0.067505163,0.00025307
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_72_0","POSP","Porites sp.","POSP",0.498197297,0.010804925
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_73_0","POSP","Porites sp.","POSP",0.394712752,0.00824121
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_74_0","POSP","Porites sp.","POSP",1.248014028,0.028911415
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_75_0","POSP","Porites sp.","POSP",0.582999728,0.013398885
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_76_0","POSP","Porites sp.","POSP",0.098175317,0.00057868
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_77_0","POSP","Porites sp.","POSP",0.05538844,0.00019837
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_78_0","PLUT","Porites sp.","POSP",0.149438252,0.001434175
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_79_0","PMEA","Pocillopora sp.","POCS",0.256630588,0.002642425
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_80_0","POSP","Porites sp.","POSP",0.156630138,0.00130395
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_81_0","POSP","Porites sp.","POSP",0.178285984,0.00129191
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_82_0","POSP","Porites sp.","POSP",0.477782965,0.006391785
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_83_0","POSP","Porites sp.","POSP",0.200252173,0.001734375
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_84_0","POSP","Porites sp.","POSP",0.117823814,0.00073662
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_85_0","POSP","Porites sp.","POSP",0.136504852,0.000879965
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_86_0","PMEA","Pocillopora sp.","POCS",0.188566182,0.001642275
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_87_0","POSP","Porites sp.","POSP",0.330425234,0.003935725
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_88_0","POSP","Porites sp.","POSP",0.097922494,0.000564825
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_89_0","POSP","Porites sp.","POSP",0.558389854,0.012138035
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_90_0","POSP","Porites sp.","POSP",0.307815118,0.002481595
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_91_0","POSP","Porites sp.","POSP",0.814454164,0.01584524
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_92_0","PLOB","Porites sp.","POSP",0.151782479,0.00137044
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_93_0","POSP","Porites sp.","POSP",0.313303013,0.005189165
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_94_0","PMEA","Pocillopora sp.","POCS",0.610738127,0.00894583
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_96_0","PMEA","Pocillopora sp.","POCS",0.044801343,0.00011465
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_97_0","POSP","Porites sp.","POSP",0.708683123,0.02035246
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_99_0","POSP","Porites sp.","POSP",0.374835224,0.006283225
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_100_0","POSP","Porites sp.","POSP",0.639148629,0.01288468
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_101_0","POSP","Porites sp.","POSP",0.218250474,0.002826245
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_102_0","POSP","Porites sp.","POSP",0.247125848,0.00338869
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_103_0","POSP","Porites sp.","POSP",0.483606296,0.01111496
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_104_0","POSP","Porites sp.","POSP",1.110417764,0.032750415
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_105_0","POSP","Porites sp.","POSP",0.202122227,0.002629675
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_106_0","POSP","Porites sp.","POSP",0.249257546,0.0022456
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_107_0","POSP","Porites sp.","POSP",0.195782549,0.001993455
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_108_0","POSP","Porites sp.","POSP",0.128052374,0.00087141
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_109_0","POSP","Porites sp.","POSP",0.898995214,0.03686296
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_110_0","POSP","Porites sp.","POSP",0.405687637,0.00770933
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_98_0","POSP","Porites sp.","POSP",0.365864454,0.004801335
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_111_0","POSP","Porites sp.","POSP",0.208416173,0.0018961
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_112_0","POSP","Porites sp.","POSP",0.064204668,0.000247055
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_113_0","POSP","Porites sp.","POSP",0.071938762,0.000300855
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_115_0","PMEA","Pocillopora sp.","POCS",0.062982495,0.00022721
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_114_0","POSP","Porites sp.","POSP",0.345979041,0.00440105
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_95_0","POSP","Porites sp.","POSP",0.106869066,0.00068506
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_116_0","POSP","Porites sp.","POSP",0.693444351,0.01826234
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_117_0","POSP","Porites sp.","POSP",0.24997594,0.00217103
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_118_0","POSP","Porites sp.","POSP",0.239203913,0.00233749
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_119_0","POSP","Porites sp.","POSP",0.404337349,0.00689427
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_120_0","POSP","Porites sp.","POSP",0.355780822,0.004431185
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_121_0","POSP","Porites sp.","POSP",0.290119189,0.00336576
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_123_0","POSP","Porites sp.","POSP",0.549631494,0.009279785
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_124_0","POSP","Porites sp.","POSP",0.185397061,0.00185712
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_125_0","POSP","Porites sp.","POSP",0.063657918,0.000236375
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_126_0","ACSP","Acropora sp.","ACSP",0.127063266,0.000986415
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_127_0","POSP","Porites sp.","POSP",0.162243962,0.001309245
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_128_0","POSP","Porites sp.","POSP",1.063720892,0.03011841
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_129_0","POSP","Porites sp.","POSP",0.510933641,0.00891512
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_130_0","POSP","Porites sp.","POSP",0.574553206,0.013254255
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_131_0","POSP","Porites sp.","POSP",0.538335738,0.008012095
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_132_0","PMEA","Pocillopora sp.","POCS",0.313930204,0.00325015
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_133_0","POSP","Porites sp.","POSP",0.747774257,0.01834485
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_134_0","POSP","Porites sp.","POSP",0.287680673,0.002577065
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_135_0","POSP","Porites sp.","POSP",0.243801763,0.002939535
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_136_0","POSP","Porites sp.","POSP",0.366348607,0.008394155
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_137_0","POSP","Porites sp.","POSP",0.220352233,0.00216082
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_138_0","POSP","Porites sp.","POSP",0.186287463,0.002073125
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_139_0","PLOB","Porites sp.","POSP",0.438320881,0.01181692
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_140_0","POSP","Porites sp.","POSP",0.184296921,0.00166422
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_141_0","POSP","Porites sp.","POSP",0.354496396,0.00519758
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_142_0","POSP","Porites sp.","POSP",0.176984139,0.00137899
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_143_0","POSP","Porites sp.","POSP",0.206204778,0.00231056
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_144_0","POSP","Porites sp.","POSP",0.141224224,0.000789495
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_146_0","ACSP","Acropora sp.","ACSP",0.102703524,0.00059173
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_147_0","POSP","Porites sp.","POSP",0.543480972,0.01155485
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_145_0","POSP","Porites sp.","POSP",0.105731197,0.00040504
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_148_0","POSP","Porites sp.","POSP",0.125399112,0.001006355
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_149_0","POSP","Porites sp.","POSP",0.127733923,0.000961785
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_150_0","POSP","Porites sp.","POSP",0.273076752,0.004052895
"OCC_SAI_009","Saipan","SAI",15.09785,145.743427,"2017-06-18","DATA","Growth Data","OCC_SAI_009_151_0","POSP","Porites sp.","POSP",0.223243657,0.001974995
