"Site","Island","Island_Code","Latitude","Longitude","Date","DataorError","Error_Category","ColonyName","Spec_Code","Genus","Genus_Code","Shape_Length","Shape_Area"
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_053_0","POCS","Pocillopora sp.","POCS",0.106689148,0.00071612
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_054_0","POCS","Pocillopora sp.","POCS",0.786401919,0.02335122
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_058_0","POCS","Pocillopora sp.","POCS",0.829916639,0.02538862
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_060_0","POCS","Pocillopora sp.","POCS",0.411382583,0.00702942
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_063_0","POCS","Pocillopora sp.","POCS",0.17852977,0.00186522
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_064_0","PLOB","Porites sp.","POSP",0.580620174,0.00674552
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_065_0","PLOB","Porites sp.","POSP",0.113618082,0.00050022
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_067_0","POCS","Pocillopora sp.","POCS",0.62831866,0.01728162
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_070_0","PLOB","Porites sp.","POSP",0.164772409,0.00160172
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_074_0","POSP","Porites sp.","POSP",0.074203869,0.00035412
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_075_0","PGRA","Pocillopora sp.","POCS",2.588121725,0.1407208
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_077_0","PMEA","Pocillopora sp.","POCS",0.40421101,0.00994722
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_078_0","PMEA","Pocillopora sp.","POCS",0.854041532,0.03251032
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_079_0","PMEA","Pocillopora sp.","POCS",0.677833376,0.01977442
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_081_0","PMEA","Pocillopora sp.","POCS",0.314328764,0.00365522
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_082_0","POCS","Pocillopora sp.","POCS",0.641348086,0.01062482
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_095_0","POCS","Pocillopora sp.","POCS",0.181358196,0.00211102
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_096_0","PLOB","Porites sp.","POSP",0.308956177,0.00465242
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_097_0","PLOB","Porites sp.","POSP",0.25550033,0.00232802
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_099_0","PLOB","Porites sp.","POSP",0.075132799,0.00029782
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_100_0","PLOB","Porites sp.","POSP",0.059132801,0.00023942
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_101_0","PLOB","Porites sp.","POSP",0.161073926,0.00116922
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_102_0","PMEA","Pocillopora sp.","POCS",0.548235397,0.01706922
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_103_0","POCS","Pocillopora sp.","POCS",0.843171475,0.02701762
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_104_0","AGLO","Acropora sp.","ACSP",1.396683236,0.08941692
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_105_0","ACSP","Acropora sp.","ACSP",0.926183671,0.02056052
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_106_0","ACSP","Acropora sp.","ACSP",0.74294607,0.02786282
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_107_0","ACSP","Acropora sp.","ACSP",0.428193763,0.00821452
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_108_0","ACSP","Acropora sp.","ACSP",0.815655321,0.01380748
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_034_0","PLOB","Porites sp.","POSP",0.142245499,0.00100702
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_035_0","PLOB","Porites sp.","POSP",0.158529768,0.00111622
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_036_0","PLOB","Porites sp.","POSP",0.625691244,0.02468122
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_038_0","PMEA","Pocillopora sp.","POCS",0.603448604,0.01268532
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_042_0","PLOB","Porites sp.","POSP",0.098446507,0.00059582
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_043_0","PLOB","Porites sp.","POSP",0.04981909,0.00011802
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_039_0","PLOB","Porites sp.","POSP",3.938176119,0.11966954
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_046_0","POSP","Porites sp.","POSP",0.079475944,0.00038722
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_047_0","ACSP","Acropora sp.","ACSP",0.157358198,0.00131042
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_049_0","PMEA","Pocillopora sp.","POCS",0.203115555,0.00232972
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_060_0","ACSP","Acropora sp.","ACSP",0.106446507,0.00055602
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_058_0","PGRA","Pocillopora sp.","POCS",1.514582733,0.03753742
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_059_0","ACSP","Acropora sp.","ACSP",1.180894343,0.01250812
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_077_0","PMEA","Pocillopora sp.","POCS",0.764100403,0.02604332
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_078_0","ACSP","Acropora sp.","ACSP",0.09941707,0.00063522
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_076_0","PLOB","Porites sp.","POSP",1.018007046,0.05233232
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_089_0","PLOB","Porites sp.","POSP",0.061718585,0.00024512
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_090_0","PLOB","Porites sp.","POSP",0.070547014,0.00026732
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_088_0","PLOB","Porites sp.","POSP",0.155174431,0.00078652
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_082_0","PLOB","Porites sp.","POSP",0.448838428,0.00948042
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_083_0","PLOB","Porites sp.","POSP",0.127902351,0.00083362
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_084_0","ACSP","Acropora sp.","ACSP",0.200914548,0.00253552
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_085_0","PLOB","Porites sp.","POSP",0.426211009,0.00633502
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_093_0","PLOB","Porites sp.","POSP",1.177867765,0.0601822
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_094_0","PLOB","Porites sp.","POSP",3.085853173,0.19521814
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_095_0","PMEA","Pocillopora sp.","POCS",0.668076019,0.02299952
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_097_0","ACSP","Acropora sp.","ACSP",0.224186624,0.00280282
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_101_0","PLOB","Porites sp.","POSP",0.428575688,0.00209474
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_100_0","PLOB","Porites sp.","POSP",0.32944146,0.00269462
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_102_0","PLOB","Porites sp.","POSP",0.292269886,0.00282242
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_103_0","PLOB","Porites sp.","POSP",0.320328759,0.00524162
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_106_0","PLOB","Porites sp.","POSP",0.143801847,0.00115132
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_105_0","PLOB","Porites sp.","POSP",0.130730779,0.00091842
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_115_0","PMEA","Pocillopora sp.","POCS",0.926769453,0.01867642
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_112_0","ACSP","Acropora sp.","ACSP",0.085860721,0.00043412
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_122_0","ACSP","Acropora sp.","ACSP",0.094446506,0.00058322
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_134_0","POSP","Porites sp.","POSP",0.067233305,0.00024032
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_121_0","PMEA","Pocillopora sp.","POCS",0.235642469,0.00244142
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_124_0","PGRA","Pocillopora sp.","POCS",0.239642468,0.00263802
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_142_0","PMEA","Pocillopora sp.","POCS",0.180872915,0.00184982
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_146_0","PLOB","Porites sp.","POSP",0.155559206,0.00144802
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_136_0","PGRA","Pocillopora sp.","POCS",0.9871126,0.02041622
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_149_0","AGLO","Acropora sp.","ACSP",0.309684098,0.00421172
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_139_0","ACSP","Acropora sp.","ACSP",0.103032296,0.00060132
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_154_0","PLOB","Porites sp.","POSP",0.19004449,0.00238982
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_152_0","PLOB","Porites sp.","POSP",2.880503641,0.22664582
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_158_0","PGRA","Pocillopora sp.","POCS",0.324956175,0.00459182
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_174_0","PLOB","Porites sp.","POSP",0.96551747,0.0316025
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_178_0","PLOB","Porites sp.","POSP",0.231985612,0.00192262
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_179_0","PLOB","Porites sp.","POSP",0.392412016,0.00271582
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_175_0","PLOB","Porites sp.","POSP",0.219742973,0.00115372
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_184_0","PLOB","Porites sp.","POSP",0.494294273,0.01576662
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_199_0","PGRA","Pocillopora sp.","POCS",0.776987706,0.01491612
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_197_0","POSP","Porites sp.","POSP",0.055961226,0.00019282
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_196_0","POSP","Porites sp.","POSP",0.073132798,0.00030602
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_202_0","ACSP","Acropora sp.","ACSP",0.090931791,0.00042682
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_201_0","ACSP","Acropora sp.","ACSP",0.142588643,0.00107882
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_192_0","PLOB","Porites sp.","POSP",0.4771227,0.01307442
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_206_0","ACSP","Acropora sp.","ACSP",0.209358195,0.00201222
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_216_0","POCS","Pocillopora sp.","POCS",0.079860722,0.00036872
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_208_0","ACSP","Acropora sp.","ACSP",0.065375439,0.00027192
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_221_0","PLOB","Porites sp.","POSP",0.625448602,0.01747312
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_228_0","PLOB","Porites sp.","POSP",1.019053715,0.02788502
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_230_0","PLOB","Porites sp.","POSP",0.053233303,0.00017472
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_236_0","PLOB","Porites sp.","POSP",0.411524714,0.00609282
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_235_0","PLOB","Porites sp.","POSP",0.131417073,0.00064702
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_231_0","PLOB","Porites sp.","POSP",1.365060861,0.10033752
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_229_0","ACSP","Acropora sp.","ACSP",0.265642466,0.00328942
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_238_0","ACSP","Acropora sp.","ACSP",0.084547015,0.00043292
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_244_0","PLUT","Porites sp.","POSP",1.749175655,0.08147702
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_242_0","PLOB","Porites sp.","POSP",0.10268915,0.00063552
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_162_0","PMEA","Pocillopora sp.","POCS",0.139316563,0.00103052
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_259_0","PLOB","Porites sp.","POSP",3.679989503,0.05777936
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_026_0","PLOB","Porites sp.","POSP",0.590478031,0.01336412
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_027_0","PLOB","Porites sp.","POSP",0.199015048,0.00115242
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_030_0","ACSP","Acropora sp.","ACSP",0.155559209,0.00151802
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_025_0","ACSP","Acropora sp.","ACSP",0.1574587,0.00131712
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_032_0","ACSP","Acropora sp.","ACSP",0.21784348,0.00234862
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_033_0","ACSP","Acropora sp.","ACSP",0.282956173,0.00459102
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_035_0","PLOB","Porites sp.","POSP",0.370068876,0.00572322
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_036_0","ACSP","Acropora sp.","ACSP",0.20950033,0.00216562
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_037_0","PLOB","Porites sp.","POSP",0.65211765,0.02405582
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_038_0","ACSP","Acropora sp.","ACSP",0.264713538,0.00349572
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_039_0","ACSP","Acropora sp.","ACSP",0.174387635,0.00164722
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_040_0","PGRA","Pocillopora sp.","POCS",0.226186626,0.00233762
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_041_0","PMEA","Pocillopora sp.","POCS",1.340312839,0.05775084
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_043_0","ACSP","Acropora sp.","ACSP",0.161458702,0.00141772
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_044_0","ACSP","Acropora sp.","ACSP",0.233985615,0.00267842
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_045_0","ACSP","Acropora sp.","ACSP",0.141902348,0.00080022
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_046_0","ACSP","Acropora sp.","ACSP",0.076547016,0.00035372
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_047_0","ACSP","Acropora sp.","ACSP",0.119760216,0.00090002
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_048_0","ACSP","Acropora sp.","ACSP",0.147316562,0.00104872
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_049_0","ACSP","Acropora sp.","ACSP",0.092689148,0.00055952
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_050_0","PLUT","Porites sp.","POSP",0.476554159,0.00779082
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_051_0","PMEA","Pocillopora sp.","POCS",0.668703436,0.02737112
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_052_0","ACSP","Acropora sp.","ACSP",0.135073924,0.00106682
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_053_0","PGRA","Pocillopora sp.","POCS",0.447666852,0.00769462
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_054_0","ACSP","Acropora sp.","ACSP",0.496093257,0.00916402
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_055_0","PLOB","Porites sp.","POSP",0.866546911,0.02445474
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_057_0","PLOB","Porites sp.","POSP",0.189742975,0.00110272
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_056_0","PLOB","Porites sp.","POSP",0.653551963,0.0076163
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_058_0","PLOB","Porites sp.","POSP",0.050304372,0.00010722
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_059_0","ACSP","Acropora sp.","ACSP",0.848890062,0.0151905
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_070_0","PLOB","Porites sp.","POSP",0.326311515,0.00393772
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_071_0","PLUT","Porites sp.","POSP",0.498637418,0.00731902
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_072_0","PMEA","Pocillopora sp.","POCS",1.333406873,0.0519266
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_073_0","PMEA","Pocillopora sp.","POCS",1.051965416,0.04074322
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_074_0","ACSP","Acropora sp.","ACSP",0.286370388,0.00327272
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_075_0","ACSP","Acropora sp.","ACSP",0.125174432,0.00100852
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_029_0","ACSP","Acropora sp.","ACSP",0.153458701,0.00145752
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_042_0","POCS","Pocillopora sp.","POCS",0.220914546,0.00254852
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_077_0","ACSP","Acropora sp.","ACSP",0.224671904,0.00218302
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_078_0","ACSP","Acropora sp.","ACSP",0.204671901,0.00113202
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_079_0","PMEA","Pocillopora sp.","POCS",0.456152136,0.00960402
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_080_0","ACSP","Acropora sp.","ACSP",0.222814036,0.00257362
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_081_0","ACSP","Acropora sp.","ACSP",0.274127748,0.00342682
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_083_0","ACSP","Acropora sp.","ACSP",0.308027243,0.00440872
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_085_0","PMEA","Pocillopora sp.","POCS",0.460152137,0.00702262
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_086_0","POCS","Pocillopora sp.","POCS",0.254228249,0.00327652
"OCC_TAU_011","Tau","TAU",-14.25762,-169.50094,2018-07-11,"DATA","Growth Data","OCC_TAU_011_089_0","PLOB","Porites sp.","POSP",0.476637413,0.00927322
