"","REGION","ISLANDCODE","SEC_NAME","SIG","Site","Interval","Genus","Interval_Years","ISLAND","SFMObs.SiteYrRecVal","ANALYSIS_YEAR","MN.SecYrRecVal","SE.SecYrRecVal","N.SecYrRecVal","CI95.SecYrRecVal","LOW_CI95.SecYrRecVal","HIGH_CI95.SecYrRecVal","MN.SecSumRecVal","SE.SecSumRecVal","MN.ISLYR.RecVal","SE.ISLYR.RecVal","MN.REGYR.RecVal","SE.REGYR.RecVal"
"87","SAMOA","TUT","TUT_NW_OPEN","TUT025_1807-2308_POSP","OCC-TUT-025","18_23","POSP",5.09240246406571,"Tutuila",NA,"2018",0.00103180821500743,0.00042919540436833,13,0.000841222992561927,0.000190585222445508,0.00187303120756936,0.00111214980377433,0.000781430790969415,0.000520918412751742,0.000788613373372968,0.00107453136284348,0.00251992348492869
"88","SAMOA","TUT","TUT_NW_OPEN","TUT025_1807-2308_POCS","OCC-TUT-025","18_23","POCS",5.09240246406571,"Tutuila",NA,"2018",0.0023927080857944,0.00209598425491222,13,0.00410812913962796,-0.00171542105383356,0.00650083722542236,0.00444603799087105,0.00451843228525316,0.00171236142428491,0.00334433211514051,0.00214372490602165,0.00387342526325479
"89","NWHI","FFS","French Frigate","FFS002_1309-1609_MOSP","OCC-FFS-002","13_16","MOSP",3.04722792607803,"French Frigate",NA,"2013",NA,NA,NA,NA,NA,NA,0.0105564418289846,0.0101860701103928,NA,NA,NA,NA
"90","NWHI","FFS","French Frigate","FFS002_1309-1609_POSP","OCC-FFS-002","13_16","POSP",3.04722792607803,"French Frigate",NA,"2013",NA,NA,NA,NA,NA,NA,0.00176855420319338,0.00100039955545785,NA,NA,NA,NA
"91","NWHI","FFS","French Frigate","FFS002_1609-1908_MOSP","OCC-FFS-002","16_19","MOSP",2.92402464065708,"French Frigate",0.0281709136510898,"2016",0.0204543593822782,0.00515208233520854,26,0.0100980813770087,0.0103562780052694,0.0305524407592869,0.0105564418289846,0.0101860701103928,0.0204543593822782,0.00515208233520854,Inf,0.105943692800851
"92","NWHI","FFS","French Frigate","FFS002_1908-2408_MOSP","OCC-FFS-002","19_24","MOSP",4.95277207392197,"French Frigate",0.0242222693208214,"2019",NA,NA,NA,NA,NA,NA,0.0105564418289846,0.0101860701103928,NA,NA,NA,NA
"93","NWHI","FFS","French Frigate","FFS002_1609-1908_POSP","OCC-FFS-002","16_19","POSP",2.92402464065708,"French Frigate",0.030097144286431,"2016",0.00119434723527274,0.000284655926911558,26,0.000557925616746653,0.000636421618526089,0.00175227285201939,0.00176855420319338,0.00100039955545785,0.00119434723527274,0.000284655926911558,0.00448854255592254,0.00256170764851546
"94","NWHI","FFS","French Frigate","FFS002_1908-2408_POSP","OCC-FFS-002","19_24","POSP",4.95277207392197,"French Frigate",0.0241146671678783,"2019",NA,NA,NA,NA,NA,NA,0.00176855420319338,0.00100039955545785,NA,NA,NA,NA
"95","NWHI","FFS","French Frigate","FFS002_1309-1609_POCS","OCC-FFS-002","13_16","POCS",3.04722792607803,"French Frigate",NA,"2013",NA,NA,NA,NA,NA,NA,0.0102391865349519,0.00993696106787602,NA,NA,NA,NA
"96","NWHI","FFS","French Frigate","FFS002_1609-1908_POCS","OCC-FFS-002","16_19","POCS",2.92402464065708,"French Frigate",NA,"2016",0.0146602378351892,0.00528473707951732,26,0.0103580846758539,0.00430215315933525,0.0250183225110431,0.0102391865349519,0.00993696106787602,0.0146602378351892,0.00528473707951732,Inf,0.00850639340771117
"97","NWHI","FFS","French Frigate","FFS002_1908-2408_POCS","OCC-FFS-002","19_24","POCS",4.95277207392197,"French Frigate",0.266457490111449,"2019",NA,NA,NA,NA,NA,NA,0.0102391865349519,0.00993696106787602,NA,NA,NA,NA
"98","MHI","HAW","HAW_HAMAKUA","HAW002_1608-1907_POCS","OCC-HAW-002","16_19","POCS",2.90759753593429,"Hawaii",NA,"2016",NA,NA,NA,NA,NA,NA,0.00742791914182125,0.00474253813272904,0.00863674291188273,0.0112731483125016,0.0242157003086701,0.191012664023035
"99","MHI","HAW","HAW_HAMAKUA","HAW002_1907-2407_POCS","OCC-HAW-002","19_24","POCS",4.98288843258042,"Hawaii",0.00863308466929521,"2019",0.0106458389680303,0.00436276627615408,11,0.008551021901262,0.0020948170667683,0.0191968608692923,0.00742791914182125,0.00474253813272904,0.050814082414704,0.119095054978503,0.0278271448709069,0.246813981414258
"100","MHI","HAW","HAW_HAMAKUA","HAW002_1608-1907_POSP","OCC-HAW-002","16_19","POSP",2.90759753593429,"Hawaii",NA,"2016",NA,NA,NA,NA,NA,NA,0.00729957365891362,0.0035215642585986,0.00189451487518215,0.00173495328240242,0.00769036301707692,0.0242607209099879
"101","MHI","HAW","HAW_HAMAKUA","HAW002_1907-2407_POSP","OCC-HAW-002","19_24","POSP",4.98288843258042,"Hawaii",0.00859121779284758,"2019",0.00662333655353924,0.00254450515894274,11,0.00498723011152776,0.00163610644201147,0.011610566665067,0.00729957365891362,0.0035215642585986,0.00714299878722781,0.00462936579815269,0.0270899427957918,0.251802617926203
"102","MHI","HAW","HAW_HAMAKUA","HAW002_1608-1907_MOSP","OCC-HAW-002","16_19","MOSP",2.90759753593429,"Hawaii",NA,"2016",NA,NA,NA,NA,NA,NA,0.0150311098750497,0.0084837002853469,0.0124473037334966,0.00693881587363137,0.0207950440927427,0.066496302879729
"103","MHI","HAW","HAW_HAMAKUA","HAW002_1907-2407_MOSP","OCC-HAW-002","19_24","MOSP",4.98288843258042,"Hawaii",0.0123842588024667,"2019",0.0172043977430885,0.00656481122573532,11,0.0128670300024412,0.00433736774064731,0.0300714277455297,0.0150311098750497,0.0084837002853469,0.0397513120686575,0.0225597932163548,0.0688303691911255,0.238843871387347
"104","MHI","HAW","HAW_PUNA","HAW003_1608-1907_POCS","OCC-HAW-003","16_19","POCS",2.92676249144422,"Hawaii",NA,"2016",0.00808859328155896,0.00318975521816485,8,0.0062519202276031,0.00183667305395586,0.0143405135091621,0.00833275648821069,0.0057709182510379,0.00863674291188273,0.0112731483125016,0.0242157003086701,0.191012664023035
"105","MHI","HAW","HAW_PUNA","HAW003_1907-2407_POCS","OCC-HAW-003","19_24","POCS",4.98836413415469,"Hawaii",6.22086553741684e-05,"2019",0.0146012610068023,0.0046388467107206,11,0.00909213955301237,0.00550912145378993,0.0236934005598147,0.00833275648821069,0.0057709182510379,0.050814082414704,0.119095054978503,0.0278271448709069,0.246813981414258
"106","MHI","HAW","HAW_PUNA","HAW003_1608-1907_MOSP","OCC-HAW-003","16_19","MOSP",2.92676249144422,"Hawaii",NA,"2016",0.00430616590712897,0.00111187283026358,8,0.00217927074731662,0.00212689515981235,0.00648543665444559,0.0206444787988239,0.0184964854169389,0.0124473037334966,0.00693881587363137,0.0207950440927427,0.066496302879729
"107","MHI","HAW","HAW_PUNA","HAW003_1907-2407_MOSP","OCC-HAW-003","19_24","MOSP",4.98836413415469,"Hawaii",0.000208330112765446,"2019",0.0568687661308491,0.0184581850396297,11,0.0361780426776742,0.0206907234531749,0.0930468088085233,0.0206444787988239,0.0184964854169389,0.0397513120686575,0.0225597932163548,0.0688303691911255,0.238843871387347
"108","MHI","HAW","HAW_PUNA","HAW003_1608-1907_POSP","OCC-HAW-003","16_19","POSP",2.92676249144422,"Hawaii",NA,"2016",0.00363527662842709,0.00165576601572725,8,0.00324530139082541,0.000389975237601684,0.0068805780192525,0.00688593397128397,0.00482612479834415,0.00189451487518215,0.00173495328240242,0.00769036301707692,0.0242607209099879
"109","MHI","HAW","HAW_PUNA","HAW003_1907-2407_POSP","OCC-HAW-003","19_24","POSP",4.98836413415469,"Hawaii",3.86438300015487e-05,"2019",0.0122598728722031,0.00383664321461172,11,0.00751982070063896,0.00474005217156412,0.019779693572842,0.00688593397128397,0.00482612479834415,0.00714299878722781,0.00462936579815269,0.0270899427957918,0.251802617926203
"110","MHI","HAW","HAW_KONA","HAW010_1608-1907_POSP","OCC-HAW-010","16_19","POSP",2.93497604380561,"Hawaii",NA,"2016",0.00148602047268894,0.00034690790802639,18,0.000679939499731723,0.000806080972957212,0.00216595997242066,0.00169639515471749,0.000683798406637065,0.00189451487518215,0.00173495328240242,0.00769036301707692,0.0242607209099879
"111","MHI","HAW","HAW_KONA","HAW010_1907-2407_POSP","OCC-HAW-010","19_24","POSP",4.9637234770705,"Hawaii",0.00198562798293986,"2019",0.00254578693594112,0.000486507998899915,27,0.000953555677843834,0.00159223125809729,0.00349934261378496,0.00169639515471749,0.000683798406637065,0.00714299878722781,0.00462936579815269,0.0270899427957918,0.251802617926203
"112","MHI","HAW","HAW_KONA","HAW010_1608-1907_MOSP","OCC-HAW-010","16_19","MOSP",2.93497604380561,"Hawaii",NA,"2016",0.0303842880533076,0.00649150671384848,18,0.012723353159143,0.0176609348941646,0.0431076412124506,0.0423821553006934,0.0219043160383483,0.0124473037334966,0.00693881587363137,0.0207950440927427,0.066496302879729
"113","MHI","HAW","HAW_KONA","HAW010_1907-2407_MOSP","OCC-HAW-010","19_24","MOSP",4.9637234770705,"Hawaii",0.00938613115567383,"2019",0.045180772332035,0.0111867300216792,27,0.0219259908424913,0.0232547814895437,0.0671067631745263,0.0423821553006934,0.0219043160383483,0.0397513120686575,0.0225597932163548,0.0688303691911255,0.238843871387347
"114","MHI","HAW","HAW_KONA","HAW010_1907-2407_POCS","OCC-HAW-010","19_24","POCS",4.9637234770705,"Hawaii",0.022181024659008,"2019",0.127195147269279,0.118924679911055,27,0.233092372625667,-0.105897225356388,0.360287519894947,0.0593614538703476,0.123749458953831,0.050814082414704,0.119095054978503,0.0278271448709069,0.246813981414258
"115","MHI","HAW","HAW_KONA","HAW010_1608-1907_POCS","OCC-HAW-010","16_19","POCS",2.93497604380561,"Hawaii",NA,"2016",0.0174352095125315,0.0108087779389776,18,0.0211852047603961,-0.00374999524786467,0.0386204142729276,0.0593614538703476,0.123749458953831,0.00863674291188273,0.0112731483125016,0.0242157003086701,0.191012664023035
"116","MHI","MAI","MAI_NE","MAI002_1607-1904_POCS","OCC-MAI-002","16_19","POCS",2.78439425051335,"Maui",NA,"2016",0.0217413337793338,0.0099221115710638,2,0.019447338679285,0.00229399510004875,0.0411886724586188,0.00958188768962111,0.0105973668736081,0.0146875411008495,0.0206481013874122,0.0242157003086701,0.191012664023035
"117","MHI","MAI","MAI_NE","MAI002_1904-2407_POCS","OCC-MAI-002","19_24","POCS",5.23203285420945,"Maui",0.00276901661449335,"2019",0.00258836310667174,0.00263865913301931,2,0.00517177190071785,-0.00258340879404612,0.00776013500738959,0.00958188768962111,0.0105973668736081,0.0154931087328989,0.0224148436535822,0.0278271448709069,0.246813981414258
"118","MHI","MAI","MAI_NE","MAI002_1607-1904_POSP","OCC-MAI-002","16_19","POSP",2.78439425051335,"Maui",NA,"2016",0.00687956691879,0.0010963311793401,2,0.0021488091115066,0.0047307578072834,0.00902837603029659,0.0159770478873098,0.0119747859682339,0.00281950328477618,0.00112735427251971,0.00769036301707692,0.0242607209099879
"119","MHI","MAI","MAI_NE","MAI002_1904-2407_POSP","OCC-MAI-002","19_24","POSP",5.23203285420945,"Maui",0.00441316260309438,"2019",0.017846489946843,0.00978651303794374,2,0.0191815655543697,-0.00133507560752677,0.0370280555012127,0.0159770478873098,0.0119747859682339,0.00608839943363309,0.00991585266767478,0.0270899427957918,0.251802617926203
"120","MHI","MAI","MAI_NE","MAI002_1607-1904_MOSP","OCC-MAI-002","16_19","MOSP",2.78439425051335,"Maui",NA,"2016",0.00702078590323736,0.00371133129810203,2,0.00727420934427998,-0.000253423441042613,0.0142949952475173,0.148839540900782,0.125350285382484,0.040614592109781,0.0353686454264581,0.0207950440927427,0.066496302879729
"121","MHI","MAI","MAI_NE","MAI002_1904-2407_MOSP","OCC-MAI-002","19_24","MOSP",5.23203285420945,"Maui",NA,"2019",0.366428658025864,0.11479079135963,2,0.224989951064874,0.14143870696099,0.591418609090738,0.148839540900782,0.125350285382484,0.116308680262837,0.125756516169693,0.0688303691911255,0.238843871387347
"122","MHI","MAI","MAI_KIHEI","MAI017_1406-1511_MOSP","OCC-MAI-017","14_15","MOSP",1.41273100616016,"Maui",NA,"2014",NA,NA,NA,NA,NA,NA,0.00203227775233934,0.00222956875110546,NA,NA,NA,NA
"123","MHI","MAI","MAI_KIHEI","MAI017_1511-1606_MOSP","OCC-MAI-017","15_16","MOSP",0.616016427104723,"Maui",0.000118900273615251,"2015",NA,NA,NA,NA,NA,NA,0.00203227775233934,0.00222956875110546,NA,NA,NA,NA
"124","MHI","MAI","MAI_KIHEI","MAI017_1606-1707_MOSP","OCC-MAI-017","16_17","MOSP",1.1088295687885,"Maui",0.00058405330735848,"2016",0.0012300206662491,0.000674796085901905,7,0.00132260032836773,-9.25796621186331e-05,0.00255262099461683,0.00203227775233934,0.00222956875110546,0.040614592109781,0.0353686454264581,0.0207950440927427,0.066496302879729
"125","MHI","MAI","MAI_KIHEI","MAI017_1707-2407_MOSP","OCC-MAI-017","17_24","MOSP",6.93771389459274,"Maui",0.000721978769456302,"2017",NA,NA,NA,NA,NA,NA,0.00203227775233934,0.00222956875110546,NA,NA,NA,NA
"126","MHI","MAI","MAI_KIHEI","MAI017_1406-1511_POCS","OCC-MAI-017","14_15","POCS",1.41273100616016,"Maui",NA,"2014",NA,NA,NA,NA,NA,NA,0.0167927190869062,0.0244259607172141,NA,NA,NA,NA
"127","MHI","MAI","MAI_KIHEI","MAI017_1406-1511_POSP","OCC-MAI-017","14_15","POSP",1.41273100616016,"Maui",NA,"2014",NA,NA,NA,NA,NA,NA,0.00053974993095076,0.00038071880254285,NA,NA,NA,NA
"128","MHI","MAI","MAI_KIHEI","MAI017_1511-1606_POSP","OCC-MAI-017","15_16","POSP",0.616016427104723,"Maui",3.99202334623967e-05,"2015",NA,NA,NA,NA,NA,NA,0.00053974993095076,0.00038071880254285,NA,NA,NA,NA
"129","MHI","MAI","MAI_KIHEI","MAI017_1606-1707_POSP","OCC-MAI-017","16_17","POSP",1.1088295687885,"Maui",0.000810964079826468,"2016",0.000460443698309409,0.000229278341947878,7,0.00044938555021784,1.10581480915691e-05,0.000909829248527249,0.00053974993095076,0.00038071880254285,0.00281950328477618,0.00112735427251971,0.00769036301707692,0.0242607209099879
"130","MHI","MAI","MAI_KIHEI","MAI017_1707-2407_POSP","OCC-MAI-017","17_24","POSP",6.93771389459274,"Maui",0.00112030135489936,"2017",NA,NA,NA,NA,NA,NA,0.00053974993095076,0.00038071880254285,NA,NA,NA,NA
"131","MHI","MAI","MAI_KIHEI","MAI017_1511-1606_POCS","OCC-MAI-017","15_16","POCS",0.616016427104723,"Maui",6.19583590834311e-05,"2015",NA,NA,NA,NA,NA,NA,0.0167927190869062,0.0244259607172141,NA,NA,NA,NA
"132","MHI","MAI","MAI_KIHEI","MAI017_1606-1707_POCS","OCC-MAI-017","16_17","POCS",1.1088295687885,"Maui",0.000336431619855315,"2016",0.0223212895232146,0.0181078931098076,7,0.0354914704952228,-0.0131701809720082,0.0578127600184375,0.0167927190869062,0.0244259607172141,0.0146875411008495,0.0206481013874122,0.0242157003086701,0.191012664023035
"133","MHI","MAI","MAI_KIHEI","MAI017_1707-2407_POCS","OCC-MAI-017","17_24","POCS",6.93771389459274,"Maui",0.0005548549799351,"2017",NA,NA,NA,NA,NA,NA,0.0167927190869062,0.0244259607172141,NA,NA,NA,NA
"134","MHI","OAH","OAH_NE","OAH005_1608-1810_POCS","OCC-OAH-005","16_18","POCS",2.11362080766598,"Oahu",NA,"2016",0.00457332916748284,0.00227500596728602,4,0.0044590116958806,0.000114317471602236,0.00903234086336344,0.00671762297611649,0.00474361930203146,0.0303908445182546,0.113951554935515,0.0242157003086701,0.191012664023035
"135","MHI","OAH","OAH_NE","OAH005_1810-2406_POCS","OCC-OAH-005","18_24","POCS",5.67282683093771,"Oahu",0.000480448369749152,"2018",NA,NA,NA,NA,NA,NA,0.00671762297611649,0.00474361930203146,NA,NA,NA,NA
"136","MHI","OAH","OAH_NE","OAH005_1608-1810_MOSP","OCC-OAH-005","16_18","MOSP",2.11362080766598,"Oahu",NA,"2016",0.00312777877627992,0.000820825708421168,4,0.00160881838850549,0.00151896038777443,0.00473659716478541,0.00900196781391529,0.00894485741345131,0.00835671522048639,0.00972589900074728,0.0207950440927427,0.066496302879729
"137","MHI","OAH","OAH_NE","OAH005_1810-2406_MOSP","OCC-OAH-005","18_24","MOSP",5.67282683093771,"Oahu",0.000374087385907632,"2018",NA,NA,NA,NA,NA,NA,0.00900196781391529,0.00894485741345131,NA,NA,NA,NA
"138","MHI","OAH","OAH_NE","OAH005_1608-1810_POSP","OCC-OAH-005","16_18","POSP",2.11362080766598,"Oahu",NA,"2016",0.00166141817598491,0.000382639545369296,4,0.000749973508923819,0.000911444667061086,0.00241139168490872,0.00424109359263426,0.00344308093632386,0.00849489131780141,0.00951797842233413,0.00769036301707692,0.0242607209099879
"139","MHI","OAH","OAH_NE","OAH005_1810-2406_POSP","OCC-OAH-005","18_24","POSP",5.67282683093771,"Oahu",5.70388871078507e-05,"2018",NA,NA,NA,NA,NA,NA,0.00424109359263426,0.00344308093632386,NA,NA,NA,NA
"140","MHI","OAH","OAH_SOUTH","OAH010_1703-1905_POSP","OCC-OAH-010","17_19","POSP",2.16563997262149,"Oahu",NA,"2017",NA,NA,NA,NA,NA,NA,0.00919337754329662,0.006068569483545,NA,NA,NA,NA
"141","MHI","OAH","OAH_SOUTH","OAH010_1905-2405_POSP","OCC-OAH-010","19_24","POSP",5.06228610540726,"Oahu",0.00361428244706468,"2019",0.00986399248667038,0.00299600433075116,16,0.00587216848827227,0.00399182399839811,0.0157361609749427,0.00919337754329662,0.006068569483545,0.0149555359308252,0.0139681859210238,0.0270899427957918,0.251802617926203
"142","MHI","OAH","OAH_SOUTH","OAH010_1703-1905_POCS","OCC-OAH-010","17_19","POCS",2.16563997262149,"Oahu",NA,"2017",NA,NA,NA,NA,NA,NA,0.00683697664160664,0.00435701009291861,NA,NA,NA,NA
"143","MHI","OAH","OAH_SOUTH","OAH010_1905-2405_POCS","OCC-OAH-010","19_24","POCS",5.06228610540726,"Oahu",0.000511976890474726,"2019",0.00707828954485715,0.0028058960640091,16,0.00549955628545783,0.00157873325939932,0.012577845830315,0.00683697664160664,0.00435701009291861,0.0179209283385612,0.0241163622772695,0.0278271448709069,0.246813981414258
"144","MHI","OAH","OAH_SOUTH","OAH010_1703-1905_MOSP","OCC-OAH-010","17_19","MOSP",2.16563997262149,"Oahu",NA,"2017",NA,NA,NA,NA,NA,NA,0.013950300754252,0.0132413923610435,NA,NA,NA,NA
"145","MHI","OAH","OAH_SOUTH","OAH010_1905-2405_MOSP","OCC-OAH-010","19_24","MOSP",5.06228610540726,"Oahu",0.00360508499583994,"2019",0.0120539244093776,0.0073012760490086,16,0.0143105010560569,-0.00225657664667924,0.0263644254654345,0.013950300754252,0.0132413923610435,0.029470789288457,0.0410225533668887,0.0688303691911255,0.238843871387347
"146","NWHI","PHR","Pearl & Hermes","PHR016_1309-1609_POSP","OCC-PHR-016","13_16","POSP",3.00068446269678,"Pearl & Hermes",NA,"2013",NA,NA,NA,NA,NA,NA,0.0054739461046349,0.00361623304622172,NA,NA,NA,NA
"147","NWHI","PHR","Pearl & Hermes","PHR016_1309-1909_POSP","OCC-PHR-016","13_19","POSP",5.97946611909651,"Pearl & Hermes",NA,"2013",NA,NA,NA,NA,NA,NA,0.0054739461046349,0.00361623304622172,NA,NA,NA,NA
"148","NWHI","PHR","Pearl & Hermes","PHR016_1909-2408_POSP","OCC-PHR-016","19_24","POSP",4.98015058179329,"Pearl & Hermes",0.00163326873801815,"2019",NA,NA,NA,NA,NA,NA,0.0054739461046349,0.00361623304622172,NA,NA,NA,NA
"149","NWHI","PHR","Pearl & Hermes","PHR016_1609-1909_POSP","OCC-PHR-016","16_19","POSP",2.97878165639973,"Pearl & Hermes",0.0407883056424564,"2016",0.00737471139326324,0.0012972684408058,20,0.00254264614397938,0.00483206524928387,0.00991735753724262,0.0054739461046349,0.00361623304622172,0.00737471139326324,0.0012972684408058,0.00448854255592254,0.00256170764851546
"150","NWHI","PHR","Pearl & Hermes","PHR016_1609-1909_POSP","OCC-PHR-016","16_19","POSP",2.97878165639973,"Pearl & Hermes",0.0407883056424564,"2016",0.00737471139326324,0.0012972684408058,20,0.00254264614397938,0.00483206524928387,0.00991735753724262,0.0054739461046349,0.00361623304622172,0.00737471139326324,0.0012972684408058,0.00448854255592254,0.00256170764851546
