"","REGION","ISLAND","ANALYSIS_SEC","ANALYSIS_YEAR","GENUS_CODE","Mean_JuvColDen_cm2","SE_JuvColDen_cm2","N.JCD","SEC_YEAR","COVER","SE.COVER","N.COVER","P_COVER","SE.P_COVER","meanPropRec","Mean_JuvColDenP","SE_JuvColDenP","N.JCDp","SD_JuvColDenP","SD.P_COVER","MN.RecVal","SE.RecVal","N.RecVal","CI95.RecVal","LOW_CI95.RecVal","HIGH_CI95.RecVal"
"72","MHI","Maui","MAI_KIHEI","2013-15","MOSP",0.000204166666666667,0.000170770745555694,2,"MAI_KIHEI-2013-15",21.0465169459905,1.82577964325934,92,0.210465169459905,0.0182577964325934,0.577622334084838,0.000117931226542321,9.8640996641288e-05,2,0.000139499435256108,0.175122631355316,0.000560336072923402,0.00047119484689482,2,0.000923541899913848,-0.000363205826990446,0.00148387797283725
"73","MHI","Maui","MAI_KIHEI","2013-15","POCS",0,0,2,"MAI_KIHEI-2013-15",1.0290177189696,0.267386154441837,23,0.010290177189696,0.00267386154441837,0.960285169623405,0,0,2,0,0.0128233894836952,0,NA,2,NA,NA,NA
"74","MHI","Maui","MAI_KIHEI","2013-15","POSP",4.16666666666667e-05,8.33028027100947e-06,2,"MAI_KIHEI-2013-15",17.2945364302082,1.26511452376034,115,0.172945364302082,0.0126511452376034,0.471361651686019,1.96400688202508e-05,3.92657466755048e-06,2,5.55301514852051e-06,0.135668418283834,0.000113562273840111,2.41761734339086e-05,2,4.73852999304609e-05,6.617697390965e-05,0.000160947573770572
"75","MHI","Maui","MAI_KIHEI","2013-15","SSSS",0.000245833333333333,0.000179101025826703,2,"MAI_KIHEI-2013-15",42.2830284752545,2.55254334776199,23,0.422830284752545,0.0255254334776199,0.526250219823372,0.000129369845706579,9.42519542118939e-05,2,0.000133292391926628,0.122415678518191,0.00030596163607886,0.000223671217189844,2,0.000438395585692094,-0.000132433949613235,0.000744357221770954
"76","MHI","Maui","MAI_NE","2013-15","ACSP",0,0,2,"MAI_NE-2013-15",0,0,38,0,0,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA
"77","MHI","Maui","MAI_NE","2013-15","MOSP",9.16666666666669e-05,7.49610288360283e-05,2,"MAI_NE-2013-15",0.187728123601524,0.0390021511227446,76,0.00187728123601524,0.000390021511227446,0.577622334084838,5.2948713957777e-05,4.32991644416675e-05,2,6.12342655928291e-05,0.00340012870649491,0.0282049982399905,0.0237975594406096,2,0.0466432165035949,-0.0184382182636044,0.0748482147435854
"78","MHI","Maui","MAI_NE","2013-15","POCS",8.33333333333333e-05,6.6632025632025e-05,2,"MAI_NE-2013-15",3.27000510675455,1.03100898884696,19,0.0327000510675455,0.0103100898884696,0.960285169623405,8.00237641352837e-05,6.39857460364002e-05,2,9.04895098432377e-05,0.0449406399226595,0.00244720609059558,0.00210337982727869,2,0.00412262446146623,-0.00167541837087066,0.00656983055206181
"79","MHI","Maui","MAI_NE","2013-15","POSP",0.000208333333333333,0.000108277041652041,2,"MAI_NE-2013-15",1.68894390186652,0.159883879067809,95,0.0168894390186652,0.00159883879067809,0.471361651686019,9.82003441012537e-05,5.10376451927819e-05,2,7.21781300232181e-05,0.0155835528832424,0.00581430466652732,0.00307158510259302,2,0.00602030680108231,-0.000206002134554996,0.0118346114676096
"80","MHI","Maui","MAI_NE","2013-15","SSSS",0.000408333333333333,9.16190352440342e-05,2,"MAI_NE-2013-15",5.37167755493389,1.22081222613932,19,0.0537167755493389,0.0122081222613932,0.526250219823372,0.000214885506427877,4.82145374371783e-05,2,6.81856527472029e-05,0.0532139712278022,0.0040003426160698,0.00127757069237512,2,0.00250403855705524,0.00149630405901456,0.00650438117312504
"81","MHI","Oahu","OAH_NE","2013-15","ACSP",0,0,12,"OAH_NE-2013-15",0,0,70,0,0,NA,NA,NA,12,NA,0,NA,NA,12,NA,NA,NA
"82","MHI","Oahu","OAH_NE","2013-15","MOSP",0.000331101620370371,7.9762160747838e-05,12,"OAH_NE-2013-15",7.25778956777247,0.915572611427631,140,0.0725778956777247,0.00915572611427631,0.577622334084838,0.000191251690777606,4.60724054628163e-05,12,0.000159599494177023,0.108332012328535,0.00263512311829542,0.00071657132366958,12,0.00140447979439238,0.00123064332390304,0.0040396029126878
"83","MHI","Oahu","OAH_NE","2013-15","POCS",3.63334259259259e-05,9.01125451850388e-06,12,"OAH_NE-2013-15",1.36994324687578,0.182665425680345,35,0.0136994324687578,0.00182665425680345,0.960285169623405,3.48904500782772e-05,8.65337407382117e-06,12,2.99761671055151e-05,0.0108066323193877,0.00254685368593527,0.000717158547971925,12,0.00140563075402497,0.0011412229319103,0.00395248443996025
"84","MHI","Oahu","OAH_NE","2013-15","POSP",0.000187410416666667,4.37156447858568e-05,12,"OAH_NE-2013-15",3.74033009315374,0.35949335982386,175,0.0374033009315374,0.0035949335982386,0.471361651686019,8.83380835431651e-05,2.06058785307807e-05,12,7.138085709981e-05,0.0475565014036496,0.00236177239289276,0.000595843908492648,12,0.00116785406064559,0.00119391833224717,0.00352962645353835
"85","MHI","Oahu","OAH_NE","2013-15","SSSS",0.000585673796296297,0.000117278768199993,12,"OAH_NE-2013-15",12.9375336442139,2.3070487642219,35,0.129375336442139,0.023070487642219,0.526250219823372,0.000308210964045715,6.17179775458606e-05,12,0.000213797345699652,0.136486845526381,0.00238230077325099,0.000638781880014077,12,0.00125201248482759,0.0011302882884234,0.00363431325807858
"86","MHI","Oahu","OAH_SOUTH","2013-15","ACSP",0,0,17,"OAH_SOUTH-2013-15",0,0,104,0,0,NA,NA,NA,17,NA,0,NA,NA,17,NA,NA,NA
"87","MHI","Oahu","OAH_SOUTH","2013-15","MOSP",0.000125531043492687,4.78774780062207e-05,17,"OAH_SOUTH-2013-15",0.877797161489808,0.163329055341789,208,0.00877797161489808,0.00163329055341789,0.577622334084838,7.25095343423512e-05,2.76551005960487e-05,17,0.000114024900844591,0.0235556513523167,0.00826039744982624,0.00350543180040831,17,0.00687064632880028,0.00138975112102595,0.0151310437786265
"88","MHI","Oahu","OAH_SOUTH","2013-15","POCS",4.91844833227344e-05,1.10791286305633e-05,17,"OAH_SOUTH-2013-15",0.848777644941223,0.133359988367638,52,0.00848777644941223,0.00133359988367638,0.960285169623405,4.72311299104115e-05,1.063912291628e-05,17,4.38662275477518e-05,0.009616725523096,0.0055646057824346,0.00152826444030618,17,0.00299539830300011,0.00256920747943449,0.00856000408543471
"89","MHI","Oahu","OAH_SOUTH","2013-15","POSP",0.000206160513497572,3.63948284175769e-05,17,"OAH_SOUTH-2013-15",2.51128770977221,0.193362037234893,260,0.0251128770977221,0.00193362037234893,0.471361651686019,9.71761601546533e-05,1.71551264357383e-05,17,7.07323983153748e-05,0.0311786916584762,0.00386957495059249,0.000745269015626826,17,0.00146072727062858,0.00240884767996391,0.00533030222122106
"90","MHI","Oahu","OAH_SOUTH","2013-15","SSSS",0.000384251988460936,6.45618044188399e-05,17,"OAH_SOUTH-2013-15",4.36234247237745,0.686934416423015,52,0.0436234247237745,0.00686934416423015,0.526250219823372,0.000202212693395135,3.39756637676081e-05,17,0.000140085250414319,0.0495355452258823,0.00463541536859051,0.00106742524831686,17,0.00209215348670105,0.00254326188188946,0.00672756885529156
"91","MHI","Hawaii","HAW_KONA","2016","ACSP",0,0,18,"HAW_KONA-2016",0,0,108,0,0,NA,NA,NA,18,NA,0,NA,NA,18,NA,NA,NA
"92","MHI","Hawaii","HAW_KONA","2016","MOSP",0.000154621747105651,2.88568970375171e-05,18,"HAW_KONA-2016",0.365385489406306,0.0380242685946835,216,0.00365385489406306,0.000380242685946835,0.577622334084838,8.93129744634417e-05,1.66683882212565e-05,18,7.07179820562026e-05,0.00558840335397058,0.0244434924354991,0.00522314248712022,18,0.0102373592747556,0.0142061331607435,0.0346808517102547
"93","MHI","Hawaii","HAW_KONA","2016","POCS",1.01133013586636e-05,4.26207732754657e-06,18,"HAW_KONA-2016",0.0547475863553225,0.024892820023799,54,0.000547475863553225,0.00024892820023799,0.960285169623405,9.71165331065689e-06,4.09280964943113e-06,18,1.73643207433109e-05,0.0018292412195173,0.0177389615820255,0.0109973358082649,18,0.0215547781841992,-0.00381581660217374,0.0392937397662247
"94","MHI","Hawaii","HAW_KONA","2016","POSP",0.000384004541580928,8.83407013754456e-05,18,"HAW_KONA-2016",15.2553292014874,0.605485796747164,270,0.152553292014874,0.00605485796747164,0.471361651686019,0.000181005014974519,4.16404189114314e-05,18,0.00017666533550233,0.099491468738223,0.0011865035004087,0.000276989121284502,18,0.000542898677717624,0.000643604822691079,0.00172940217812633
"95","MHI","Hawaii","HAW_KONA","2016","SSSS",0.000608294070829263,0.000115629370061668,18,"HAW_KONA-2016",15.8428581070158,1.52795200265567,54,0.158428581070158,0.0152795200265567,0.526250219823372,0.000320114888491154,6.08499814129908e-05,18,0.000258164606953207,0.112281082739102,0.00202056274397481,0.000430692385287217,18,0.000844157075162945,0.00117640566881186,0.00286471981913775
"96","MHI","Hawaii","HAW_PUNA","2016","ACSP",0,0,8,"HAW_PUNA-2016",0,0,44,0,0,NA,NA,NA,8,NA,0,NA,NA,8,NA,NA,NA
"97","MHI","Hawaii","HAW_PUNA","2016","MOSP",0.00013542909873885,1.99244820339989e-05,8,"HAW_PUNA-2016",2.5567100293097,0.486925028058295,88,0.025567100293097,0.00486925028058295,0.577622334084838,7.82268721165406e-05,1.15088258179099e-05,8,3.25518751173555e-05,0.0456776165091418,0.00305966931015879,0.000736330701001896,8,0.00144320817396372,0.00161646113619507,0.0045028774841225
"98","MHI","Hawaii","HAW_PUNA","2016","POCS",0.000146269865682354,3.17286005095636e-05,8,"HAW_PUNA-2016",1.81346913712461,0.614441050257011,22,0.0181346913712461,0.00614441050257011,0.960285169623405,0.000140460782777572,3.04685045222395e-05,8,8.61779446411543e-05,0.0288198398560794,0.00774541898189031,0.00311605674093634,8,0.00610747121223522,0.00163794776965509,0.0138528901941255
"99","MHI","Hawaii","HAW_PUNA","2016","POSP",0.000259350968932636,0.000124230007376223,8,"HAW_PUNA-2016",4.36216519125605,0.311166257870944,110,0.0436216519125605,0.00311166257870944,0.471361651686019,0.000122248101082457,5.85572614658227e-05,8,0.000165624946680788,0.0326353924507041,0.002802463816077,0.00135719330967664,8,0.00266009888696621,0.000142364929110784,0.00546256270304321
"100","MHI","Hawaii","HAW_PUNA","2016","SSSS",0.000554206910694145,0.000148344731893314,8,"HAW_PUNA-2016",8.99836130773663,2.32818914458692,22,0.0899836130773663,0.0232818914458692,0.526250219823372,0.000291651508580426,7.80664477684957e-05,8,0.000220805258400995,0.109201750556203,0.00324116245843195,0.00120661423854924,8,0.00236496390755651,0.000876198550875443,0.00560612636598846
"101","MHI","Maui","MAI_KIHEI","2016","ACSP",0,0,7,"MAI_KIHEI-2016",0,0,44,0,0,NA,NA,NA,7,NA,0,NA,NA,7,NA,NA,NA
"102","MHI","Maui","MAI_KIHEI","2016","MOSP",0.000273770679259853,0.000148973289945942,7,"MAI_KIHEI-2016",15.9920299080935,1.11542339956785,88,0.159920299080935,0.0111542339956785,0.577622334084838,0.000158136058758068,8.60502994548724e-05,7,0.000227667692600229,0.104635989844177,0.000988842940307636,0.000542484662250537,7,0.00106326993801105,-7.44269977034167e-05,0.00205211287831869
"103","MHI","Maui","MAI_KIHEI","2016","POCS",1.74871543556387e-05,1.11922335599453e-05,7,"MAI_KIHEI-2016",0.0740584637432363,0.0369161112512531,22,0.000740584637432363,0.000369161112512531,0.960285169623405,1.67926549866352e-05,1.07477359025768e-05,7,2.84358363552186e-05,0.00173151910004273,0.0226748627204258,0.0183947253582283,7,0.0360536617021274,-0.0133787989817016,0.0587285244225533
"104","MHI","Maui","MAI_KIHEI","2016","POSP",9.95696337877573e-05,4.93353505568259e-05,7,"MAI_KIHEI-2016",12.7834507142195,0.632591778202986,110,0.127834507142195,0.00632591778202986,0.471361651686019,4.69333070399693e-05,2.32547923249742e-05,7,6.15263972823353e-05,0.0663467854258982,0.000367141142788338,0.000182818252890484,7,0.000358323775665348,8.8173671229902e-06,0.000725464918453686
"105","MHI","Maui","MAI_KIHEI","2016","SSSS",0.000405273990911521,0.000163274112607143,7,"MAI_KIHEI-2016",29.4797764866665,3.15748585930275,22,0.294797764866665,0.0315748585930275,0.526250219823372,0.000213275526805883,8.5923037650975e-05,7,0.000227330989515719,0.148099214358932,0.000723463852930996,0.000301588866274238,7,0.000591114177897506,0.00013234967503349,0.0013145780308285
"106","MHI","Maui","MAI_LAHAINA","2016","ACSP",0,0,2,"MAI_LAHAINA-2016",0,0,20,0,0,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA
"107","MHI","Maui","MAI_LAHAINA","2016","MOSP",0.000708333333333333,0.000191557548145629,2,"MAI_LAHAINA-2016",0.448038458108748,0.067517915664728,40,0.00448038458108748,0.00067517915664728,0.577622334084838,0.000409149153310094,0.000110647918071447,2,0.000156479786384987,0.00427020792735404,0.0913200967249969,0.0282715195928963,2,0.0554121784020767,0.0359079183229202,0.146732275127074
"108","MHI","Maui","MAI_LAHAINA","2016","POCS",0,0,2,"MAI_LAHAINA-2016",0.240003272227252,0.175295655111515,10,0.00240003272227252,0.00175295655111515,0.960285169623405,0,0,2,0,0.00554333534083725,0,NA,2,NA,NA,NA
"109","MHI","Maui","MAI_LAHAINA","2016","POSP",0.000133333333333333,0,2,"MAI_LAHAINA-2016",7.04694317493906,0.807258345666963,50,0.0704694317493906,0.00807258345666963,0.471361651686019,6.28482202248023e-05,0,2,0,0.0570817850390544,0.000891850816227787,0.0001021654349435,2,0.000200244252489259,0.000691606563738528,0.00109209506871705
"110","MHI","Maui","MAI_LAHAINA","2016","SSSS",0.000841666666666665,0.000191557548145628,2,"MAI_LAHAINA-2016",7.88669680335672,2.3841792702415,10,0.0788669680335672,0.023841792702415,0.526250219823372,0.000442927268351337,0.000100807201820463,2,0.00014256291199938,0.0753943684412124,0.00561613156173088,0.00212514213804657,2,0.00416527859057127,0.00145085297115962,0.00978141015230215
"111","MHI","Maui","MAI_NE","2016","ACSP",0,0,2,"MAI_NE-2016",0,0,22,0,0,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA
"112","MHI","Maui","MAI_NE","2016","MOSP",0.000108333333333333,4.16554251538041e-05,2,"MAI_NE-2016",1.10867803861324,0.402177357375902,44,0.0110867803861324,0.00402177357375902,0.577622334084838,6.25757528591906e-05,2.40611039046366e-05,2,3.40275394676053e-05,0.0266774278718508,0.00564417718037078,0.00298362771778644,2,0.00584791032686143,-0.000203733146490651,0.0114920875072322
"113","MHI","Maui","MAI_NE","2016","POCS",0.000516666666666667,3.33243401230434e-05,2,"MAI_NE-2016",2.24646209962093,1.0149293315771,11,0.0224646209962093,0.010149293315771,0.960285169623405,0.00049614733763876,3.20008696076448e-05,2,4.52560638068642e-05,0.0336613978156745,0.0220857203743825,0.0100792795835847,2,0.019755387983826,0.00233033239055643,0.0418411083582085
"114","MHI","Maui","MAI_NE","2016","POSP",0.000225,2.49932550922825e-05,2,"MAI_NE-2016",1.93338855658776,0.220920829451025,55,0.0193338855658776,0.00220920829451025,0.471361651686019,0.000106056371629354,1.17808620013083e-05,2,1.6660654818696e-05,0.0163839272114261,0.0054855177076528,0.000874174809070649,2,0.00171338262577847,0.00377213508187433,0.00719890033343127
"115","MHI","Maui","MAI_NE","2016","SSSS",0.000875,0.000124966275461412,2,"MAI_NE-2016",5.62962176336744,1.81562619301179,11,0.0562962176336744,0.0181562619301179,0.526250219823372,0.000460468942345451,6.57635299320762e-05,2,9.30036759394711e-05,0.060217508417615,0.00817939395754387,0.00288504033769931,2,0.00565467906189065,0.00252471489565322,0.0138340730194345
"116","MHI","Oahu","OAH_NE","2016","ACSP",0,0,4,"OAH_NE-2016",0,0,32,0,0,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA
"117","MHI","Oahu","OAH_NE","2016","MOSP",0.000292089104842024,6.27670441505847e-05,4,"OAH_NE-2016",6.70978180322589,1.01075743708279,64,0.0670978180322589,0.0101075743708279,0.577622334084838,0.000168717190499601,3.62556465458668e-05,4,7.25112930917337e-05,0.080860594966623,0.00251449593217004,0.000659881357498191,4,0.00129336746069646,0.00122112847147359,0.0038078633928665
"118","MHI","Oahu","OAH_NE","2016","POCS",6.77967945463774e-05,2.78005950895455e-05,4,"OAH_NE-2016",1.40136586870058,0.39465296787071,16,0.0140136586870058,0.0039465296787071,0.960285169623405,6.51042563508912e-05,2.66964991711958e-05,4,5.33929983423916e-05,0.0157861187148284,0.00464577151513325,0.0023110424665524,4,0.0045296432344427,0.000116128280690549,0.00917541474957595
"119","MHI","Oahu","OAH_NE","2016","POSP",0.000217654168781879,4.74477505855578e-05,4,"OAH_NE-2016",7.74436400023153,0.575378149926108,80,0.0774436400023154,0.00575378149926109,0.471361651686019,0.000102593828493374,2.23650500847948e-05,4,4.47301001695896e-05,0.0514633862401138,0.00132475473118653,0.000305102926761073,4,0.000598001736451704,0.00072675299473483,0.00192275646763824
"120","MHI","Oahu","OAH_NE","2016","SSSS",0.000595336862716658,8.79824351004204e-05,4,"OAH_NE-2016",16.081763725743,3.52863425858298,16,0.16081763725743,0.0352863425858298,0.526250219823372,0.000313296154873598,4.63007758121918e-05,4,9.26015516243836e-05,0.141145370343319,0.00194814549085861,0.000515376027099916,4,0.00101013701311583,0.000938008477742777,0.00295828250397445
"121","MHI","Oahu","OAH_SOUTH","2016","ACSP",0,0,9,"OAH_SOUTH-2016",0,0,68,0,0,NA,NA,NA,9,NA,0,NA,NA,9,NA,NA,NA
"122","MHI","Oahu","OAH_SOUTH","2016","MOSP",0.000126401830397876,4.0073706702678e-05,9,"OAH_SOUTH-2016",0.456200522402326,0.0986387653560765,136,0.00456200522402326,0.000986387653560765,0.577622334084838,7.3012520307017e-05,2.31474680010321e-05,9,6.94424040030963e-05,0.0115031579151643,0.0160044797674797,0.00614165370438294,9,0.0120376412605906,0.00396683850688915,0.0280421210280703
"123","MHI","Oahu","OAH_SOUTH","2016","POCS",9.05983201383704e-05,1.81003598673606e-05,9,"OAH_SOUTH-2016",0.865994571576906,0.187699911610747,34,0.00865994571576906,0.00187699911610747,0.960285169623405,8.70002232216706e-05,1.7381507145473e-05,9,5.21445214364191e-05,0.0109446915526898,0.0100462781265765,0.0029614064462337,9,0.00580435663461805,0.00424192149195845,0.0158506347611946
"124","MHI","Oahu","OAH_SOUTH","2016","POSP",0.000313408747384817,0.000102258499142334,9,"OAH_SOUTH-2016",1.61917523028378,0.203353892267845,170,0.0161917523028378,0.00203353892267845,0.471361651686019,0.000147728864820154,4.82007350546639e-05,9,0.000144602205163992,0.0265141036715972,0.00912371076688607,0.00318978669542481,9,0.00625198192303263,0.00287172884385344,0.0153756926899187
"125","MHI","Oahu","OAH_SOUTH","2016","SSSS",0.000539455473528662,0.000134133180019095,9,"OAH_SOUTH-2016",3.37319804055784,0.678945765135067,34,0.0337319804055784,0.00678945765135067,0.526250219823372,0.00028388856152938,7.05876154706567e-05,9,0.00021176284641197,0.0395890009571151,0.00841600635705433,0.00269229148395941,9,0.00527689130856045,0.00313911504849388,0.0136928976656148
"126","MHI","Hawaii","HAW_HAMAKUA","2019","ACSP",0,0,11,"HAW_HAMAKUA-2019",0,0,58,0,0,NA,NA,NA,11,NA,0,NA,NA,11,NA,NA,NA
"127","MHI","Hawaii","HAW_HAMAKUA","2019","MOSP",0.000178016078239168,6.41259995997949e-05,11,"HAW_HAMAKUA-2019",0.743367037366209,0.0935668295913255,116,0.00743367037366209,0.000935668295913255,0.577622334084838,0.000102826062617137,3.70406095643569e-05,11,0.000122849803931022,0.0100774559566071,0.013832475405616,0.00527823920983961,11,0.0103453488512856,0.00348712655433041,0.0241778242569017
"128","MHI","Hawaii","HAW_HAMAKUA","2019","POCS",0.000127219982873915,3.95328907687662e-05,11,"HAW_HAMAKUA-2019",1.12958864298026,0.301818366661403,29,0.0112958864298026,0.00301818366661403,0.960285169623405,0.000122167462833564,3.79628487175882e-05,11,0.000125908525169265,0.0162534164629181,0.0108152169900755,0.00443231606313071,11,0.00868733948373619,0.0021278775063393,0.0195025564738117
"129","MHI","Hawaii","HAW_HAMAKUA","2019","POSP",0.00028672411510532,0.000108922830032818,11,"HAW_HAMAKUA-2019",2.55854194981827,0.146396045244199,145,0.0255854194981827,0.00146396045244199,0.471361651686019,0.000135150752474256,5.13420450705846e-05,11,0.000170282299468645,0.0176284182476918,0.00528233482682803,0.00202932612625088,11,0.00397747920745172,0.00130485561937631,0.00925981403427975
"130","MHI","Hawaii","HAW_HAMAKUA","2019","SSSS",0.000617846479293774,0.000160428880113499,11,"HAW_HAMAKUA-2019",4.55071961713757,0.592267925367163,29,0.0455071961713757,0.00592267925367163,0.526250219823372,0.000325141845545445,8.44257334257463e-05,11,0.000280008480423767,0.0318946038808181,0.00714484461580521,0.00207521654265935,11,0.00406742442361233,0.00307742019219288,0.0112122690394175
"131","MHI","Hawaii","HAW_KONA","2019","ACSP",0,0,27,"HAW_KONA-2019",0,0,126,0,0,NA,NA,NA,27,NA,0,NA,NA,27,NA,NA,NA
"132","MHI","Hawaii","HAW_KONA","2019","MOSP",0.000128584024443474,2.80677904630021e-05,27,"HAW_KONA-2019",0.204485459528071,0.0238974196916047,252,0.0020448545952807,0.000238974196916047,0.577622334084838,7.42730043250614e-05,1.62125826398434e-05,27,8.42430505623539e-05,0.00379359776880744,0.036321900098166,0.00899327898351325,27,0.017626826807686,0.01869507329048,0.0539487269058519
"133","MHI","Hawaii","HAW_KONA","2019","POCS",8.93005965371745e-05,2.09859055304634e-05,27,"HAW_KONA-2019",0.066367988259088,0.0600605613116624,63,0.00066367988259088,0.000600605613116624,0.960285169623405,8.57540384931719e-05,2.01524538520218e-05,27,0.000104715221906667,0.00476715926500818,0.129209941031216,0.120808467998644,27,0.236784597277343,-0.107574656246127,0.365994538308559
"134","MHI","Hawaii","HAW_KONA","2019","POSP",0.00057671177069693,0.000107682836615414,27,"HAW_KONA-2019",13.3916622367071,0.545055201335839,315,0.133916622367071,0.00545055201335839,0.471361651686019,0.000271839812782473,5.07575597252772e-05,27,0.000263744016937176,0.0967377017188875,0.00202991837740164,0.000387923872880883,27,0.00076033079084653,0.00126958758655511,0.00279024916824817
"135","MHI","Hawaii","HAW_KONA","2019","SSSS",0.000827354066637568,0.000128634944495314,27,"HAW_KONA-2019",13.8804543764453,1.54330916250686,63,0.138804543764453,0.0154330916250686,0.526250219823372,0.000435395259439781,6.76941678176263e-05,27,0.000351749214108668,0.122496367202416,0.00313675076933096,0.000599567012500236,27,0.00117515134450046,0.0019615994248305,0.00431190211383142
"136","MHI","Hawaii","HAW_PUNA","2019","ACSP",0,0,11,"HAW_PUNA-2019",0,0,56,0,0,NA,NA,NA,11,NA,0,NA,NA,11,NA,NA,NA
"137","MHI","Hawaii","HAW_PUNA","2019","MOSP",0.000684347927133531,0.000195610718155823,11,"HAW_PUNA-2019",0.86463381964383,0.132960431087355,112,0.0086463381964383,0.00132960431087355,0.577622334084838,0.000395294646996991,0.000112989119593178,11,0.000374742515083165,0.0140712093947633,0.045718156983476,0.0148389750417685,11,0.0290843910818662,0.0166337659016098,0.0748025480653423
"138","MHI","Hawaii","HAW_PUNA","2019","POCS",0.000233559998632899,4.46214174618588e-05,11,"HAW_PUNA-2019",1.51210843391636,0.383833418934107,28,0.0151210843391636,0.00383833418934107,0.960285169623405,0.000224284202904436,4.28492854361978e-05,11,0.000142115002326708,0.0203105554275064,0.0148325475788492,0.00471232686791207,11,0.00923616066110766,0.00559638691774154,0.0240687082399569
"139","MHI","Hawaii","HAW_PUNA","2019","POSP",0.000477836152978571,0.000144179678672398,11,"HAW_PUNA-2019",2.30404397387085,0.191244987773047,140,0.0230404397387085,0.00191244987773047,0.471361651686019,0.000225233638303272,6.7960771478581e-05,11,0.00022540037945754,0.0226284121156651,0.00977557897581591,0.0030592004613279,11,0.00599603290420269,0.00377954607161323,0.0157716118800186
"140","MHI","Hawaii","HAW_PUNA","2019","SSSS",0.00140628688608633,0.000316746071007632,11,"HAW_PUNA-2019",5.02500671308044,0.941961142754707,28,0.0502500671308044,0.00941961142754707,0.526250219823372,0.000740058782937657,0.000166687689495956,11,0.000552840523229351,0.0498438985683033,0.0147275182938807,0.00431570079632792,11,0.00845877356080272,0.00626874473307801,0.0231862918546835
"141","MHI","Maui","MAI_KIHEI","2019","ACSP",0,0,8,"MAI_KIHEI-2019",0.0169372293935542,0.0119597211408603,40,0.000169372293935542,0.000119597211408603,NA,NA,NA,8,NA,0.000756399179711722,NA,NA,8,NA,NA,NA
"142","MHI","Maui","MAI_KIHEI","2019","MOSP",0.000713443375211619,0.000393840347481333,8,"MAI_KIHEI-2019",13.6849564688355,1.20885327214017,80,0.136849564688355,0.0120885327214017,0.577622334084838,0.0004121008276271,0.000227490980768951,8,0.000643441660642016,0.108123123653139,0.00301134189623161,0.00168349179611253,8,0.00329964392038056,-0.000288302024148946,0.00631098581661217
"143","MHI","Maui","MAI_KIHEI","2019","POCS",4.95812171433663e-05,1.96473480157302e-05,8,"MAI_KIHEI-2019",0.211984860821048,0.116533765400506,20,0.00211984860821048,0.00116533765400506,0.960285169623405,4.76121075146524e-05,1.88670569219355e-05,8,5.33640955621329e-05,0.00521154842219089,0.0224601451868986,0.0152203952297355,8,0.0298319746502817,-0.00737182946338302,0.0522921198371803
"144","MHI","Maui","MAI_KIHEI","2019","POSP",7.45834447117526e-05,3.68351410206384e-05,8,"MAI_KIHEI-2019",10.9199052122348,0.927059749361295,100,0.109199052122348,0.00927059749361295,0.471361651686019,3.51557756877646e-05,1.73626729115755e-05,8,4.91090550211961e-05,0.0927059749361295,0.000321942132321583,0.000161332237067534,8,0.000316211184652367,5.73094766921601e-06,0.00063815331697395
"145","MHI","Maui","MAI_KIHEI","2019","SSSS",0.000881769580326116,0.000439664460520804,8,"MAI_KIHEI-2019",25.4840016533491,4.47028438471872,20,0.254840016533491,0.0447028438471872,0.526250219823372,0.000464031435480181,0.000231373518997597,8,0.000654423137080783,0.199917195259738,0.00182087351033898,0.000962462988195037,8,0.00188642745686227,-6.55539465232923e-05,0.00370730096720125
"146","MHI","Maui","MAI_LAHAINA","2019","ACSP",0,0,10,"MAI_LAHAINA-2019",0,0,46,0,0,NA,NA,NA,10,NA,0,NA,NA,10,NA,NA,NA
"147","MHI","Maui","MAI_LAHAINA","2019","MOSP",0.000211383037312405,8.84422556862931e-05,10,"MAI_LAHAINA-2019",7.66310292229309,1.05150845464271,92,0.0766310292229309,0.0105150845464271,0.577622334084838,0.000122099563398334,5.10862221612447e-05,10,0.000161548819082903,0.100857147876107,0.001593343644689,0.000701587890173728,10,0.00137511226474051,0.00021823137994849,0.0029684559094295
"148","MHI","Maui","MAI_LAHAINA","2019","POCS",1.86966473908853e-05,7.37945540358904e-06,10,"MAI_LAHAINA-2019",0.0875032205930042,0.0527004174614088,23,0.000875032205930042,0.000527004174614088,0.960285169623405,1.79541132111453e-05,7.08638158396385e-06,10,2.24091061743975e-05,0.00252742323353164,0.0205182313170547,0.0147747011873183,10,0.0289584143271439,-0.00844018301008918,0.0494766456441987
"149","MHI","Maui","MAI_LAHAINA","2019","POSP",0.000320174600715958,8.49569477613995e-05,10,"MAI_LAHAINA-2019",7.60158284073071,0.757658140656371,115,0.0760158284073071,0.00757658140656371,0.471361651686019,0.000150918028621385,4.00454472190161e-05,10,0.000126634823132146,0.0812497838039154,0.00198535004858118,0.000562743118265495,10,0.00110297651180037,0.000882373536780806,0.00308832656038155
