"","Island","Site","Genus","Site_Genet","TP_ID_STA","Year_STA","TL_Date_STA","SArea_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","TP_ID_END","Year_END","TL_Date_END","SArea_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","l10_Area_STA","l10_Area_END","l10TransitionMagnitude","l10_SArea_STA","l10_SArea_END","l10STransitionMagnitude","Interval_Years","l10_Area_ENDann","l10_SArea_ENDann","Mortality","Survival"
"434","ROS","OCC-ROS-010","POSP","OCC-ROS-010_044",2,2018,2018-07-17,0.007115044,0.00355557,0.264936493,1,3,2023,2023-07-31,0.026648412,0.01207622,0.495438992,1,"GROW","18_23",-2.44909076680167,-1.91806898376456,0.531021783037105,-2.14782240985965,-1.57432866581885,0.573493744040797,5.03764544832307,-2.34368005688085,-2.03398078485373,0,1
"435","ROS","OCC-ROS-010","POCS","OCC-ROS-010_047",2,2018,2018-07-17,0.053601434,0.016967295,0.670570015,1,3,2023,2023-07-31,0.3878773,0.05426157,1.284195701,1,"GROW","18_23",-1.77038738927995,-1.26550764455024,0.504879744729717,-1.27082359146476,-0.411305636159704,0.859517955305057,5.03764544832307,-1.67016601603945,-1.10020460604347,0,1
"436","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_042",2,2018,2018-07-17,0.013896091,0.002680175,0.226146977,1,3,2023,2023-07-31,0.007255177,0.0007729,0.160966979,1,"GROW","18_23",-2.5718368481156,-3.11187669270209,-0.540039844586496,-1.85710735052897,-2.13935198788708,-0.28224463735811,5.03764544832307,-2.67903769226517,-1.91313444498281,0,1
"437","ROS","OCC-ROS-010","POCS","OCC-ROS-010_050",2,2018,2018-07-17,0.049436044,0.026812105,0.814630466,1,3,2023,2023-07-31,0.150086747,0.045700525,1.13202752,1,"GROW","18_23",-1.57166908851629,-1.340078810799,0.231590277717286,-1.30595628989559,-0.823657655250947,0.482298634644643,5.03764544832307,-1.5256971597466,-1.2102173897304,0,1
"438","ROS","OCC-ROS-010","POCS","OCC-ROS-010_051",2,2018,2018-07-17,0.014637508,0.009266895,0.463739235,1,3,2023,2023-07-31,0.066363705,0.020911045,0.730231778,1,"GROW","18_23",-2.03306575779241,-1.67962426338542,0.353441494406997,-1.83453285455972,-1.17806937587042,0.656463478689303,5.03764544832307,-1.96290570027494,-1.7042212863036,0,1
"439","ROS","OCC-ROS-010","POCS","OCC-ROS-010_053",2,2018,2018-07-17,0.001079966,0.00072453,0.107386456,1,3,2023,2023-07-31,0.254779082,0.01360458,0.48076084,1,"GROW","18_23",-3.13994362735676,-1.86631486119756,1.2736287661592,-2.96658991696196,-0.593836231536433,2.37275368542552,5.03764544832307,-2.88712139537869,-2.49558541500453,0,1
"440","ROS","OCC-ROS-010","POCS","OCC-ROS-010_054",2,2018,2018-07-17,0.035367675,0.02361215,0.790836247,1,3,2023,2023-07-31,0.099342434,0.054339175,1.098294381,1,"GROW","18_23",-1.62686446651618,-1.26488695950789,0.36197750700829,-1.45139348889485,-1.00286520351314,0.44852828538171,5.03764544832307,-1.55500996410597,-1.36235818659286,0,1
"441","ROS","OCC-ROS-010","POCS","OCC-ROS-010_060",2,2018,2018-07-17,0.014364307,0.007111905,0.413840147,1,3,2023,2023-07-31,0.040400865,0.00896281,0.582310462,1,"GROW","18_23",-2.14801405325429,-2.04755580996168,0.100458243292607,-1.84271532152277,-1.39360933635709,0.449105985165684,5.03764544832307,-2.12807254599199,-1.75356534267398,0,1
"442","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_062",2,2018,2018-07-17,0.171005662,0.035540405,0.839071445,1,3,2023,2023-07-31,0.080832545,0.01593885,0.695975644,1,"GROW","18_23",-1.44927762750812,-1.79754301648264,-0.348265388974518,-0.766989509873064,-1.09241374729255,-0.325424237419484,5.03764544832307,-1.51841019996624,-0.831587989610818,0,1
"443","ROS","OCC-ROS-010","POCS","OCC-ROS-010_063",2,2018,2018-07-17,0.005523924,0.0018868,0.17952198,1,3,2023,2023-07-31,0.06426401,0.02211351,0.715372958,1,"GROW","18_23",-2.72427413242634,-1.65534231790768,1.06893181451866,-2.25775230522152,-1.19203217846491,1.06572012675661,5.03764544832307,-2.51208535783235,-2.04620106810312,0,1
"444","ROS","OCC-ROS-010","POSP","OCC-ROS-010_064",2,2018,2018-07-17,0.012318664,0.00682414,0.583850981,1,3,2023,2023-07-31,0.031811871,0.01788121,0.625315982,1,"GROW","18_23",-2.16595207202169,-1.74760309635985,0.418348975661838,-1.90943639029578,-1.49741078731892,0.412025602976855,5.03764544832307,-2.08290752671708,-1.82764706883529,0,1
"445","ROS","OCC-ROS-010","POSP","OCC-ROS-010_070",2,2018,2018-07-17,0.001908136,0.00161996,0.165843142,1,3,2023,2023-07-31,0.006600359,0.00423228,0.306276001,1,"GROW","18_23",-2.7904957089103,-2.37342560788394,0.417070101026356,-2.71939067473432,-2.18043244211285,0.538958232621464,5.03764544832307,-2.70770502717124,-2.61240453643813,0,1
"446","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_071",2,2018,2018-07-17,0.028649432,0.00491418,0.385056424,1,3,2023,2023-07-31,0.02726359,0.00489671,0.407383482,1,"GROW","18_23",-2.30854893992451,-2.31009561563241,-0.00154667570790279,-1.54288398387848,-1.56441695794613,-0.0215329740676506,5.03764544832307,-2.30885596345837,-1.54715839625794,0,1
"447","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_072",2,2018,2018-07-17,0.091781266,0.02104681,0.816539284,1,3,2023,2023-07-31,0.023367599,0.00110001,0.24327109,2,"GROW","18_23",-1.67681371951393,-2.95860336672807,-1.28178964721413,-1.03724595608762,-1.63138590868692,-0.594139952599295,5.03764544832307,-1.93125593073402,-1.15518596570006,0,1
"448","ROS","OCC-ROS-010","POCS","OCC-ROS-010_077",2,2018,2018-07-17,0.072146408,0.010057365,0.406211038,1,3,2023,2023-07-31,1.332178568,0.030045675,0.902633776,1,"GROW","18_23",-1.99751578825196,-1.52221803476999,0.475297753481973,-1.14178528653324,0.124562442476367,1.2663477290096,5.03764544832307,-1.90316660104582,-0.890408380000216,0,1
"449","ROS","OCC-ROS-010","POCS","OCC-ROS-010_078",2,2018,2018-07-17,0.094255953,0.03287104,0.8591849,1,3,2023,2023-07-31,1.087243846,0.02761523,0.873020065,1,"GROW","18_23",-1.48318655514819,-1.55885133530053,-0.0756647801523402,-1.0256912111656,0.0363269581577411,1.06201816932334,5.03764544832307,-1.49820642523006,-0.814874832717043,0,1
"450","ROS","OCC-ROS-010","POCS","OCC-ROS-010_079",2,2018,2018-07-17,0.037269437,0.019996255,0.681493134,1,3,2023,2023-07-31,0.154919479,0.04617712,1.206696808,1,"GROW","18_23",-1.69905133359244,-1.33557315689115,0.36347817670129,-1.42864716774093,-0.809893972232079,0.618753195508852,5.03764544832307,-1.62689894009237,-1.30582129564332,0,1
"451","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_080",2,2018,2018-07-17,0.004653942,0.00382697,0.309401394,1,3,2023,2023-07-31,0.003197386,0.001809145,0.398770033,2,"GROW","18_23",-2.41714494223997,-2.74252662375587,-0.325381681515899,-2.33217903343367,-2.495204930963,-0.163025897529332,5.03764544832307,-2.48173497439958,-2.36454056010356,0,1
"452","ROS","OCC-ROS-010","POCS","OCC-ROS-010_081",2,2018,2018-07-17,0.004764518,0.00370063,0.316336676,1,3,2023,2023-07-31,0.072903394,0.02503716,0.854813188,1,"GROW","18_23",-2.431724334789,-1.60141493529703,0.830309399491978,-2.32198102798018,-1.13725225273607,1.18472877524411,5.03764544832307,-2.26690340643876,-2.08680592735088,0,1
"453","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_085",2,2018,2018-07-17,0.005314115,0.003478155,0.251319735,1,3,2023,2023-07-31,0.004399889,0.003032055,0.493301873,1,"GROW","18_23",-2.45865106806512,-2.51826292507829,-0.0596118570131678,-2.27456905148295,-2.35655827971735,-0.081989228234403,5.03764544832307,-2.47048434565972,-2.29084435888111,0,1
"454","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_086",2,2018,2018-07-17,0.081960725,0.05359481,1.387795076,1,3,2023,2023-07-31,0.088037082,0.05363383,2.277851219,1,"GROW","18_23",-1.27087726436494,-1.27056118889421,0.000316075470730093,-1.08639420861507,-1.05533436062459,0.0310598479904793,5.03764544832307,-1.2708145216662,-1.08022865998544,0,1
"455","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_093",2,2018,2018-07-17,0.035803664,0.008379255,0.696643668,1,3,2023,2023-07-31,0.010100419,0.00124674,0.159333499,1,"GROW","18_23",-2.07679459279836,-2.9042241065363,-0.827429513737936,-1.44607252716736,-1.99566060981998,-0.549588082652616,5.03764544832307,-2.24104384817487,-1.55516874846566,0,1
"456","ROS","OCC-ROS-010","POCS","OCC-ROS-010_095",2,2018,2018-07-17,0.003254908,0.00213363,0.18222773,1,3,2023,2023-07-31,0.001880225,0.00077822,0.114021788,1,"GROW","18_23",-2.67088089085827,-3.10889761216242,-0.438016721304145,-2.48746128225923,-2.72579017711318,-0.238328894853947,5.03764544832307,-2.7578295905628,-2.53477086315347,0,1
"457","ROS","OCC-ROS-010","POSP","OCC-ROS-010_096",2,2018,2018-07-17,0.008568469,0.004703355,0.310702946,1,3,2023,2023-07-31,0.0015724639,0.0011287,0.253786548,3,"GROW","18_23",-2.32759224032206,-2.94742147495534,-0.619829234633281,-2.06709677017135,-2.80341931612801,-0.736322545956656,5.03764544832307,-2.45063171203391,-2.21326079729672,0,1
"458","ROS","OCC-ROS-010","POSP","OCC-ROS-010_097",2,2018,2018-07-17,0.002750712,0.00235098,0.257011626,1,3,2023,2023-07-31,5.83246e-05,6.663e-05,0.032578303,1,"GROW","18_23",-2.62875106544188,-4.17633018673186,-1.54757912128999,-2.56055487793396,-4.23414823098922,-1.67359335305526,5.03764544832307,-2.93595393177403,-2.89277225413148,0,1
"459","ROS","OCC-ROS-010","POSP","OCC-ROS-010_100",2,2018,2018-07-17,0.000235202,0.0002416,0.059426507,1,3,2023,2023-07-31,0.000854533,0.00077494,0.108717087,1,"GROW","18_23",-3.61690307005091,-3.11073192159388,0.506171148457022,-3.62855898963131,-3.06827116121572,0.560287828415594,5.03764544832307,-3.51642534615203,-3.51733881064827,0,1
"460","ROS","OCC-ROS-010","POSP","OCC-ROS-010_101",2,2018,2018-07-17,0.001651531,0.00118156,0.161942258,1,3,2023,2023-07-31,0.00201495,0.001305075,0.299146396,3,"GROW","18_23",-2.92754421985701,-2.88436452958992,0.0431796902670927,-2.78211326998796,-2.69573572619459,0.0863775437933665,5.03764544832307,-2.91897281666676,-2.7649668581018,0,1
"461","ROS","OCC-ROS-010","POCS","OCC-ROS-010_102",2,2018,2018-07-17,0.040288057,0.01726006,0.551021026,1,3,2023,2023-07-31,0.683236129,0.046196295,1.011930419,1,"GROW","18_23",-1.76295769890913,-1.33539285400184,0.427564844907286,-1.39482367712704,-0.165429176554304,1.22939450057273,5.03764544832307,-1.67808375347305,-1.1507821872715,0,1
"462","ROS","OCC-ROS-010","POCS","OCC-ROS-010_103",2,2018,2018-07-17,0.047836122,0.027320055,0.847637565,1,3,2023,2023-07-31,0.059971426,0.026886805,1.009569199,1,"GROW","18_23",-1.56351843067965,-1.57046080258555,-0.00694237190589542,-1.3202440351707,-1.22205562438936,0.0981884107813369,5.03764544832307,-1.56489652923326,-1.30075310199794,0,1
"463","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_076",2,2018,2018-07-17,0.408086726,0.160359755,2.799672205,1,3,2023,2023-07-31,0.055135808,0.02889251,1.082364396,1,"GROW","18_23",-0.794904615942527,-1.53921472773702,-0.744310111794495,-0.389247531467134,-1.25856625657764,-0.869318725110508,5.03764544832307,-0.942654218297385,-0.561812022959858,0,1
"464","ROS","OCC-ROS-010","ACSP","OCC-ROS-010_104",2,2018,2018-07-17,0.128855561,0.090418475,1.405102818,1,3,2023,2023-07-31,0.634148895,0.160614425,2.212978307,1,"GROW","18_23",-1.0437428220603,-0.794215452727497,0.2495273693328,-0.889896833927211,-0.197808759965485,0.692088073961725,5.03764544832307,-0.994210283120728,-0.75251358989758,0,1
"465","ROS","OCC-ROS-010","ACSP","OCC-ROS-010_105",2,2018,2018-07-17,0.033853067,0.02079558,0.931734522,1,3,2023,2023-07-31,0.034139591,0.012761605,0.563637441,1,"GROW","18_23",-1.68202896242159,-1.89409470188376,-0.21206573946217,-1.47040197924362,-1.46674168613596,0.00366029310765503,5.03764544832307,-1.72412516423602,-1.46967539116885,0,1
"466","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_073",2,2018,2018-07-17,0.512436959,0.115032555,2.994311156,1,3,2023,2023-07-31,0.426028971,0.07598814,2.270728031,1,"GROW","18_23",-0.939179233941783,-1.1192541858046,-0.180074951862819,-0.290359554745251,-0.370560866818351,-0.0802013120731005,5.03764544832307,-0.974925090554769,-0.306279951068457,0,1
"467","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_069",2,2018,2018-07-17,0.158555794,0.091627045,3.635735574,1,3,2023,2023-07-31,0.1564536227,0.07816154,6.312442223,10,"GROW","18_23",-1.03797631933794,-1.10700689239428,-0.0690305730563381,-0.799817883209571,-0.805614376267201,-0.00579649305763019,5.03764544832307,-1.05167926325578,-0.80096851858419,0,1
"468","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_092",2,2018,2018-07-17,0.273496393,0.071936445,2.037011656,1,3,2023,2023-07-31,0.054598614,0.009734395,1.122958915,6,"GROW","18_23",-1.14305102822215,-2.01169103503521,-0.86864000681306,-0.563048396974156,-1.26281838183358,-0.699769984859421,5.03764544832307,-1.31548079044414,-0.701956542066495,0,1
"469","ROS","OCC-ROS-010","MOSP","OCC-ROS-010_061",2,2018,2018-07-17,0.025646986,0.00905678,0.436101075,1,3,2023,2023-07-31,0.009570101,0.00253699,0.272131115,1,"GROW","18_23",-2.04302618166062,-2.5956812446243,-0.552655062963674,-1.59096366526871,-2.01908347878416,-0.428119813515453,5.03764544832307,-2.15273121521904,-1.67594777498964,0,1
"470","ROS","OCC-ROS-010","POCS","OCC-ROS-010_058",2,2018,2018-07-17,0.063185977,0.026037295,0.928336809,1,3,2023,2023-07-31,0.586757709,0.06558321,1.620875634,1,"GROW","18_23",-1.58440413637091,-1.18320733040576,0.401196805965148,-1.19937929493384,-0.231541195799813,0.967838099134029,5.03764544832307,-1.5047643899694,-1.00725817226607,0,1
"471","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_025",2,2018,2018-07-12,0.005557597,0.00457992,0.539243444,1,3,2023,2023-08-01,0.012870711,0.01031583,1.008672485,2,"GROW","18_23",-2.3391421079922,-1.98649582344281,0.352646284549388,-2.25511294856651,-1.89039746126596,0.364715487300552,5.05407255304586,-2.26936743007689,-2.18295025531812,0,1
"472","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_029",2,2018,2018-07-12,0.031779172,0.0270686,1.407823083,1,3,2023,2023-08-01,0.036936321,0.03226481,2.048240134,2,"GROW","18_23",-1.56753420555191,-1.49127088800903,0.0762633175428726,-1.4978574224375,-1.43254636414668,0.0653110582908212,5.05407255304586,-1.55244472736527,-1.48493496087698,0,1
"473","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_028",2,2018,2018-07-12,0.00424041,0.00391903,0.652856671,2,3,2023,2023-08-01,0.018816254,0.0166889,1.762637498,2,"GROW","18_23",-2.40682141200427,-1.77757228762714,0.629249124377125,-2.3725921499806,-1.72546683303732,0.647125316943283,5.05407255304586,-2.28231803027147,-2.24455178052582,0,1
"474","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_027",2,2018,2018-07-12,0.008746969,0.0064425,0.683859598,1,3,2023,2023-08-01,0.0030597726,0.00216877,0.442197915,3,"GROW","18_23",-2.19094557277706,-2.66378650286236,-0.472840930085302,-2.05814241264838,-2.51431084875859,-0.456168436110215,5.05407255304586,-2.28450199190688,-2.14840000814635,0,1
"475","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_040",2,2018,2018-07-12,0.000546223,0.00056467,0.094383403,1,3,2023,2023-08-01,0.004982129,0.00456005,0.593250183,1,"GROW","18_23",-3.24820528501069,-2.34103039536077,0.907174889649914,-3.26263001682393,-2.30258503166445,0.960044985159476,5.05407255304586,-3.06871144511652,-3.07267528723049,0,1
"476","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_033",2,2018,2018-07-12,0.000767908,0.00060224,0.095990473,1,3,2023,2023-08-01,0.001003469,0.00091354,0.177793193,1,"GROW","18_23",-3.22023040258886,-3.0392724320017,0.180957970587158,-3.11469080794462,-2.99849603955606,0.11619476838856,5.05407255304586,-3.18442601539657,-3.09170048337587,0,1
"477","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_031",2,2018,2018-07-12,0.046080567,0.03522063,1.96987246,2,3,2023,2023-08-01,0.076554259,0.05713142,3.280926903,2,"GROW","18_23",-1.45320287996793,-1.24312498142693,0.210077898540999,-1.33648218575984,-1.11603064286584,0.220451542893997,5.05407255304586,-1.41163681688987,-1.2928635909375,0,1
"478","TAU","OCC-TAU-002","ACSP","OCC-TAU-002_047",2,2018,2018-07-12,0.002186011,0.00132522,0.158331448,1,3,2023,2023-08-01,0.024895685,0.010310485,0.489131497,1,"GROW","18_23",-2.87771201844047,-1.98672090524319,0.89099111319728,-2.66034765701245,-1.60387591969471,1.05647173731773,5.05407255304586,-2.70142030441268,-2.45131390725334,0,1
"479","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_054",2,2018,2018-07-12,0.007827027,0.0060464,0.56845045,1,3,2023,2023-08-01,0.001269691,0.00083006,0.175881485,2,"GROW","18_23",-2.21850312542706,-3.0808905139768,-0.862387388549737,-2.10640316804152,-2.89630195882601,-0.789898790784488,5.05407255304586,-2.3891352996783,-2.26269273106104,0,1
"480","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_053",2,2018,2018-07-12,0.111186278,0.09402895,2.985345851,1,3,2023,2023-08-01,0.0046645489,0.0029208,0.553436489,5,"GROW","18_23",-1.02673841353257,-2.53449818005833,-1.50775976652576,-0.953948807687442,-2.33119034971245,-1.37724154202501,5.05407255304586,-1.32506412031671,-1.22645014746243,0,1
"481","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_051",2,2018,2018-07-12,0.00895292,0.007389005,0.469713392,1,3,2023,2023-08-01,0.002247729,0.00158594,0.317104566,1,"GROW","18_23",-2.13141403956227,-2.79971324713306,-0.668299207570787,-2.0480352961855,-2.64825605115425,-0.600220754968749,5.05407255304586,-2.26364388006348,-2.16679511782815,0,1
"482","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_048",2,2018,2018-07-12,0.034713866,0.028733485,2.292657387,1,3,2023,2023-08-01,0.004822136,0.00365015,0.542798659,3,"GROW","18_23",-1.54161169651133,-2.43768928819181,-0.896077591680482,-1.45949701730031,-2.31676054526163,-0.857263527961315,5.05407255304586,-1.71890982238419,-1.62911538327424,0,1
"483","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_065",2,2018,2018-07-12,0.0040679305,0.003146255,0.439557186,3,3,2023,2023-08-01,0.009694443,0.008003765,1.003323615,1,"GROW","18_23",-2.50220608126617,-2.09670567124791,0.405500410018258,-2.39062647554387,-2.01347713851675,0.377149337027122,5.05407255304586,-2.42197367348764,-2.31600361782493,0,1
"484","TAU","OCC-TAU-002","ACSP","OCC-TAU-002_059",2,2018,2018-07-12,0.09670242,0.01264864,1.187850163,1,3,2023,2023-08-01,0.135210996,0.02351112,1.069677511,1,"GROW","18_23",-1.89795616794646,-1.6287266818817,0.269229486064768,-1.01456265746306,-0.868987988069424,0.145574669393641,5.05407255304586,-1.84468635766198,-0.985759218678651,0,1
"485","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_061",2,2018,2018-07-12,0.01417756,0.0080108,0.70375984,1,3,2023,2023-08-01,0.017243377,0.013333115,1.309242671,1,"GROW","18_23",-2.09632411085252,-1.87506837502207,0.22125573583045,-1.84839850608649,-1.76337767651346,0.0850208295730284,5.05407255304586,-2.05254639822409,-1.83157626448218,0,1
"486","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_073",2,2018,2018-07-12,0.000741749,0.00064491,0.107589998,1,3,2023,2023-08-01,0.000254727,0.00022271,0.063671544,1,"GROW","18_23",-3.19050088882301,-3.65226028207995,-0.461759393256936,-3.12974303051132,-3.5939250191921,-0.464181988680781,5.05407255304586,-3.28186471243466,-3.22158618943096,0,1
"487","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_068",2,2018,2018-07-12,0.003187216,0.00221776,0.297873788,1,3,2023,2023-08-01,0.001386162,0.000919595,0.205794029,2,"GROW","18_23",-2.65408545382042,-3.03640339873194,-0.382317944911519,-2.49658850306869,-2.85818601099788,-0.361597507929198,5.05407255304586,-2.72973097352732,-2.56813427217548,0,1
"488","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_069",2,2018,2018-07-12,0.003048303,0.00143468,0.191058582,1,3,2023,2023-08-01,0.018271232,0.009619655,0.660876435,1,"GROW","18_23",-2.84324495588602,-2.01684050325148,0.826404452634534,-2.51594186650312,-1.73823216787666,0.777709698626461,5.05407255304586,-2.6797323739116,-2.3620640401633,0,1
"489","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_070",2,2018,2018-07-12,0.013916493,0.011008215,0.775557816,1,3,2023,2023-08-01,0.010439155,0.00794337,0.629480389,1,"GROW","18_23",-1.9582830968773,-2.09999520766138,-0.141712110784085,-1.8564701945129,-1.981334653986,-0.124864459473097,5.05407255304586,-1.98632228889457,-1.88117590622609,0,1
"490","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_072",2,2018,2018-07-12,0.016344488,0.01258125,0.866436642,1,3,2023,2023-08-01,0.000680753,0.00038755,0.08513451,1,"GROW","18_23",-1.90027620776727,-3.41167225877505,-1.51139605100778,-1.78662867938202,-3.16701043609806,-1.38038175671604,5.05407255304586,-2.19932139066575,-2.05975134278426,0,1
"491","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_075",2,2018,2018-07-12,0.007913031,0.00623119,0.522657384,1,3,2023,2023-08-01,0.009946944,0.00776839,0.395393917,1,"GROW","18_23",-2.20542900613675,-2.10966897947025,0.095760026666492,-2.10165713288205,-2.0023103270728,0.0993468058092537,5.05407255304586,-2.18648190443581,-2.082000350205,0,1
"492","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_080",2,2018,2018-07-12,0.022140179,0.007570795,0.395986965,1,3,2023,2023-08-01,0.028082509,0.011087655,0.695234502,1,"GROW","18_23",-2.12085851336854,-1.9551602958931,0.165698217475442,-1.65481887223787,-1.55156409325957,0.103254778978302,5.05407255304586,-2.08807342456415,-1.63438885705812,0,1
"493","TAU","OCC-TAU-002","POSP","OCC-TAU-002_076",2,2018,2018-07-12,0.106419838,0.05291587,1.023694425,1,3,2023,2023-08-01,0.17221179,0.092095045,1.358416005,1,"GROW","18_23",-1.27641405915959,-1.03576373556913,0.240650323590453,-0.972977406525369,-0.763937119103833,0.209040287421536,5.05407255304586,-1.22879892877421,-0.931616645430723,0,1
"494","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_087",2,2018,2018-07-12,0.004471823,0.00187099,0.352879956,1,3,2023,2023-08-01,0.005456169,0.002916355,0.430080929,2,"GROW","18_23",-2.7279285336953,-2.53515961164451,0.192768922050795,-2.34951539466649,-2.2631121862565,0.0864032084099864,5.05407255304586,-2.68978722883124,-2.33241963525601,0,1
"495","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_081",2,2018,2018-07-12,0.024187844,0.00770713,0.614972832,2,3,2023,2023-08-01,0.016922602,0.01480005,1.26862264,1,"GROW","18_23",-2.1131073154909,-1.82973681739643,0.283370498094463,-1.6164028410483,-1.77153285953807,-0.155130018489763,5.05407255304586,-2.05703956119566,-1.64709690348242,0,1
"496","TAU","OCC-TAU-002","POSP","OCC-TAU-002_085",2,2018,2018-07-12,0.009861802,0.00640294,0.42836431,1,3,2023,2023-08-01,0.012848643,0.008655675,0.580226121,1,"GROW","18_23",-2.19362056779804,-2.06269905865576,0.130921509142279,-2.00604372125029,-1.89114273760367,0.114900983646627,5.05407255304586,-2.16771640679359,-1.98330938523895,0,1
"497","TAU","OCC-TAU-002","ACSP","OCC-TAU-002_099",2,2018,2018-07-12,0.002615612,0.00184557,0.172074818,1,3,2023,2023-08-01,0.018623096,0.005279445,0.29676719,1,"GROW","18_23",-2.73386947794749,-2.27741173013783,0.456457747809656,-2.58242667883266,-1.72994811798705,0.852478560845608,5.05407255304586,-2.64355463916771,-2.41375506759276,0,1
"498","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_096",2,2018,2018-07-12,0.008977418,0.00703142,0.441998071,1,3,2023,2023-08-01,0.055223271,0.04517529,1.806032819,1,"GROW","18_23",-2.15295696006,-1.34509905083132,0.80785790922868,-2.04684855304234,-1.25787787268449,0.788970680357854,5.05407255304586,-1.9931140015845,-1.89074262617305,0,1
"499","TAU","OCC-TAU-002","ACSP","OCC-TAU-002_097",2,2018,2018-07-12,0.004858303,0.0028353,0.225447771,1,3,2023,2023-08-01,0.034457,0.017298925,0.63355925,1,"GROW","18_23",-2.54740098211446,-1.76198088421652,0.785420097897947,-2.3135154028441,-1.46272253710743,0.850792865736669,5.05407255304586,-2.39199757433699,-2.14517732364024,0,1
"500","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_108",2,2018,2018-07-12,0.069168412,0.055055615,1.986735835,2,3,2023,2023-08-01,0.136152066,0.08724885,2.561818872,1,"GROW","18_23",-1.25919838170295,-1.05924028863177,0.19995809307118,-1.16009219493797,-0.865975764198478,0.294116430739495,5.05407255304586,-1.21963462574724,-1.10189824784827,0,1
"501","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_104",2,2018,2018-07-12,0.042996375,0.01903665,1.435733342,1,3,2023,2023-08-01,0.059455611,0.02871909,1.915255902,2,"GROW","18_23",-1.72040947478136,-1.54182932537123,0.178580149410125,-1.36656815799855,-1.22580715347003,0.140761004528521,5.05407255304586,-1.68507556385392,-1.3387171520917,0,1
"502","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_107",2,2018,2018-07-12,0.00893588,0.00775768,0.41638533,1,3,2023,2023-08-01,0.006381662,0.005788995,0.474376607,1,"GROW","18_23",-2.11026813877315,-2.23739682553656,-0.12712868676341,-2.04886267199716,-2.19506620161887,-0.146203529621709,5.05407255304586,-2.13542185103768,-2.07779053721619,0,1
"503","TAU","OCC-TAU-002","POSP","OCC-TAU-002_105",2,2018,2018-07-12,0.001753722,0.00092924,0.131535985,1,3,2023,2023-08-01,0.001522295,0.000522405,0.135923184,2,"GROW","18_23",-3.03187210385956,-3.28199267502927,-0.250120571169717,-2.75603924987239,-2.81750117906498,-0.0614619291925909,5.05407255304586,-3.08136101968823,-2.76820012183208,0,1
"504","TAU","OCC-TAU-002","MOSP","OCC-TAU-002_117",2,2018,2018-07-12,0.009593145,0.007373805,0.84121079,1,3,2023,2023-08-01,0.007694366,0.0053505,0.800548548,2,"GROW","18_23",-2.13230835147953,-2.27160563160596,-0.139297280126437,-2.01803899113683,-2.11382715933413,-0.0957881681973061,5.05407255304586,-2.1598697445273,-2.03699166092776,0,1
"505","TAU","OCC-TAU-002","ACSP","OCC-TAU-002_112",2,2018,2018-07-12,0.00055488,0.000437195,0.086461415,1,3,2023,2023-08-01,0.03442457,0.016315395,0.578224985,1,"GROW","18_23",-3.35932481352203,-1.7874024073653,1.57192240615673,-3.2558009285399,-1.46313147584355,1.79266945269636,5.05407255304586,-3.04830387156713,-2.90110292334091,0,1
