"","Island","Site","Genus","Site_Genet","TP_ID_STA","Year_STA","TL_Date_STA","SArea_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","TP_ID_END","Year_END","TL_Date_END","SArea_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","l10_Area_STA","l10_Area_END","l10TransitionMagnitude","l10_SArea_STA","l10_SArea_END","l10STransitionMagnitude","Interval_Years","l10_Area_ENDann","l10_SArea_ENDann","Mortality","Survival"
"548","GUA","OCC-GUA-026","POSP","OCC-GUA-026_220",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.006845474,0.003888375,0.396942833,1,"RECR","17_22",-Inf,-2.41023185779483,Inf,-Inf,-2.16459647470936,Inf,5.24572210814511,NA,NA,0,1
"549","GUA","OCC-GUA-026","POSP","OCC-GUA-026_221",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001395629,0.000849,0.143622155,1,"RECR","17_22",-Inf,-3.07109230975605,Inf,-Inf,-2.85523001485511,Inf,5.24572210814511,NA,NA,0,1
"550","GUA","OCC-GUA-026","POSP","OCC-GUA-026_222",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.002368676,0.001457895,0.182909877,1,"RECR","17_22",-Inf,-2.83627375349588,Inf,-Inf,-2.62549434030523,Inf,5.24572210814511,NA,NA,0,1
"551","GUA","OCC-GUA-026","POSP","OCC-GUA-026_223",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.002310216,0.00183654,0.183225168,1,"RECR","17_22",-Inf,-2.73599960824431,Inf,-Inf,-2.6363474126522,Inf,5.24572210814511,NA,NA,0,1
"552","GUA","OCC-GUA-026","POSP","OCC-GUA-026_224",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001716239,0.00106877,0.155711142,1,"RECR","17_22",-Inf,-2.97111574519161,Inf,-Inf,-2.76542223329757,Inf,5.24572210814511,NA,NA,0,1
"553","GUA","OCC-GUA-026","POSP","OCC-GUA-026_225",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.000455514,0.00019175,0.065432613,1,"RECR","17_22",-Inf,-3.71726462737898,Inf,-Inf,-3.34149827065737,Inf,5.24572210814511,NA,NA,0,1
"554","GUA","OCC-GUA-026","POSP","OCC-GUA-026_226",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.007897643,0.00498261,0.393514305,1,"RECR","17_22",-Inf,-2.30254310469658,Inf,-Inf,-2.10250250172561,Inf,5.24572210814511,NA,NA,0,1
"555","GUA","OCC-GUA-026","POSP","OCC-GUA-026_227",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,8.28003e-05,6.936e-05,0.03434177,1,"RECR","17_22",-Inf,-4.15889091553185,Inf,-Inf,-4.08196808968724,Inf,5.24572210814511,NA,NA,0,1
"556","GUA","OCC-GUA-026","POSP","OCC-GUA-026_228",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.000641606,0.00055578,0.114519607,1,"RECR","17_22",-Inf,-3.25509708556498,Inf,-Inf,-3.19273158338551,Inf,5.24572210814511,NA,NA,0,1
"557","GUA","OCC-GUA-026","POSP","OCC-GUA-026_229",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.000702138,0.00054372,0.107501279,1,"RECR","17_22",-Inf,-3.26462469177319,Inf,-Inf,-3.15357752213165,Inf,5.24572210814511,NA,NA,0,1
"558","GUA","OCC-GUA-026","POSP","OCC-GUA-026_230",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.006141422,0.002009195,0.223447597,1,"RECR","17_22",-Inf,-2.69697791127852,Inf,-Inf,-2.21173105959967,Inf,5.24572210814511,NA,NA,0,1
"559","GUA","OCC-GUA-026","POSP","OCC-GUA-026_231",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001698516,0.001338405,0.18585867,1,"RECR","17_22",-Inf,-2.87341244960965,Inf,-Inf,-2.76993035772596,Inf,5.24572210814511,NA,NA,0,1
"560","GUA","OCC-GUA-026","POSP","OCC-GUA-026_232",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.003328351,0.000784535,0.114999049,1,"RECR","17_22",-Inf,-3.10538767671975,Inf,-Inf,-2.47777088030048,Inf,5.24572210814511,NA,NA,0,1
"561","GUA","OCC-GUA-026","POSP","OCC-GUA-026_233",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.004218157,0.00263625,0.218331562,1,"RECR","17_22",-Inf,-2.57901340725246,Inf,-Inf,-2.37487725983486,Inf,5.24572210814511,NA,NA,0,1
"562","GUA","OCC-GUA-026","POSP","OCC-GUA-026_234",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.006152402,0.002587525,0.228345768,1,"RECR","17_22",-Inf,-2.58711544547335,Inf,-Inf,-2.21095529533312,Inf,5.24572210814511,NA,NA,0,1
"563","GUA","OCC-GUA-026","POSP","OCC-GUA-026_235",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.003367207,0.00135432,0.188031614,1,"RECR","17_22",-Inf,-2.86827870801835,Inf,-Inf,-2.47273018441547,Inf,5.24572210814511,NA,NA,0,1
"564","GUA","OCC-GUA-026","POSP","OCC-GUA-026_238",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.000704982,0.000613105,0.127170481,1,"RECR","17_22",-Inf,-3.21246514209564,Inf,-Inf,-3.15182197151991,Inf,5.24572210814511,NA,NA,0,1
"565","GUA","OCC-GUA-026","POSP","OCC-GUA-026_237",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001106057,0.00092058,0.167785143,1,"RECR","17_22",-Inf,-3.03593846457564,Inf,-Inf,-2.95622249134272,Inf,5.24572210814511,NA,NA,0,1
"566","GUA","OCC-GUA-026","POSP","OCC-GUA-026_236",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001227502,0.00084673,0.16370946,1,"RECR","17_22",-Inf,-3.07225505271961,Inf,-Inf,-2.91097779159745,Inf,5.24572210814511,NA,NA,0,1
"567","GUA","OCC-GUA-026","POSP","OCC-GUA-026_239",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.000575536,0.00045366,0.092122801,1,"RECR","17_22",-Inf,-3.34326951155414,Inf,-Inf,-3.23992750589629,Inf,5.24572210814511,NA,NA,0,1
"568","GUA","OCC-GUA-026","POSP","OCC-GUA-026_240",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.016430151,0.01059342,0.481288731,1,"RECR","17_22",-Inf,-1.97496380879281,Inf,-Inf,-1.7843584451976,Inf,5.24572210814511,NA,NA,0,1
"569","GUA","OCC-GUA-026","POSP","OCC-GUA-026_241",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.018074987,0.00906872,0.463196502,1,"RECR","17_22",-Inf,-2.04245400689425,Inf,-Inf,-1.74292200638919,Inf,5.24572210814511,NA,NA,0,1
"570","GUA","OCC-GUA-026","POSP","OCC-GUA-026_242",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.021117952,0.003263845,0.420516815,1,"RECR","17_22",-Inf,-2.48627047407353,Inf,-Inf,-1.67534820158453,Inf,5.24572210814511,NA,NA,0,1
"571","GUA","OCC-GUA-026","POSP","OCC-GUA-026_243",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001361257,0.000763955,0.106444853,1,"RECR","17_22",-Inf,-3.11693222235005,Inf,-Inf,-2.86605987395532,Inf,5.24572210814511,NA,NA,0,1
"572","GUA","OCC-GUA-026","POSP","OCC-GUA-026_244",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001510446,0.00117481,0.147599181,1,"RECR","17_22",-Inf,-2.93003236541249,Inf,-Inf,-2.82089479658814,Inf,5.24572210814511,NA,NA,0,1
"573","GUA","OCC-GUA-026","POSP","OCC-GUA-026_245",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.00179132,0.00056636,0.13506301,1,"RECR","17_22",-Inf,-3.2469074269156,Inf,-Inf,-2.74682682519488,Inf,5.24572210814511,NA,NA,0,1
"574","GUA","OCC-GUA-026","POSP","OCC-GUA-026_246",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.000942937,0.000263225,0.066923837,1,"RECR","17_22",-Inf,-3.57967286564152,Inf,-Inf,-3.02551732260345,Inf,5.24572210814511,NA,NA,0,1
"575","GUA","OCC-GUA-026","POSP","OCC-GUA-026_247",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001101178,0.00026762,0.064197427,1,"RECR","17_22",-Inf,-3.57248143363564,Inf,-Inf,-2.95814247378983,Inf,5.24572210814511,NA,NA,0,1
"576","GUA","OCC-GUA-026","POSP","OCC-GUA-026_248",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.000578798,0.000200415,0.060191994,1,"RECR","17_22",-Inf,-3.69806977694931,Inf,-Inf,-3.23747297822761,Inf,5.24572210814511,NA,NA,0,1
"577","GUA","OCC-GUA-026","POSP","OCC-GUA-026_249",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001422128,0.00080749,0.115494478,1,"RECR","17_22",-Inf,-3.09286284729,Inf,-Inf,-2.847061312754,Inf,5.24572210814511,NA,NA,0,1
"578","GUA","OCC-GUA-026","POSP","OCC-GUA-026_250",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001475743,0.00067514,0.112591135,1,"RECR","17_22",-Inf,-3.17060616061634,Inf,-Inf,-2.83098926812275,Inf,5.24572210814511,NA,NA,0,1
"579","GUA","OCC-GUA-026","POSP","OCC-GUA-026_251",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.000884727,0.000562175,0.103422131,1,"RECR","17_22",-Inf,-3.25012847143484,Inf,-Inf,-3.05319071877569,Inf,5.24572210814511,NA,NA,0,1
"580","GUA","OCC-GUA-026","POSP","OCC-GUA-026_252",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.007703164,0.00417376,0.337159683,1,"RECR","17_22",-Inf,-2.37947252740098,Inf,-Inf,-2.11333085593124,Inf,5.24572210814511,NA,NA,0,1
"581","GUA","OCC-GUA-026","POSP","OCC-GUA-026_254",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.000887689,0.000576285,0.116078436,1,"RECR","17_22",-Inf,-3.23936268443046,Inf,-Inf,-3.05173916174514,Inf,5.24572210814511,NA,NA,0,1
"582","GUA","OCC-GUA-026","POSP","OCC-GUA-026_253",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.018819455,0.012035185,0.724536385,1,"RECR","17_22",-Inf,-1.91954722953838,Inf,-Inf,-1.72539295763139,Inf,5.24572210814511,NA,NA,0,1
"583","GUA","OCC-GUA-026","POSP","OCC-GUA-026_255",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.008167276,0.005142605,0.454665821,1,"RECR","17_22",-Inf,-2.2888168322623,Inf,-Inf,-2.08792276787768,Inf,5.24572210814511,NA,NA,0,1
"584","GUA","OCC-GUA-026","POSP","OCC-GUA-026_256",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001173116,0.00047209,0.107463808,1,"RECR","17_22",-Inf,-3.32597519887147,Inf,-Inf,-2.93065904187503,Inf,5.24572210814511,NA,NA,0,1
"585","GUA","OCC-GUA-026","POSP","OCC-GUA-026_257",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001400099,0.00038548,0.076963149,1,"RECR","17_22",-Inf,-3.41399814968815,Inf,-Inf,-2.85384125458348,Inf,5.24572210814511,NA,NA,0,1
"586","GUA","OCC-GUA-026","POSP","OCC-GUA-026_258",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.001255714,0.00107535,0.158563995,1,"RECR","17_22",-Inf,-2.96845016055828,Inf,-Inf,-2.90110926375608,Inf,5.24572210814511,NA,NA,0,1
"587","GUA","OCC-GUA-026","POSP","OCC-GUA-026_259",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.01644995,0.0070936,0.445514953,1,"RECR","17_22",-Inf,-2.14913330454332,Inf,-Inf,-1.78383541776003,Inf,5.24572210814511,NA,NA,0,1
"588","GUA","OCC-GUA-026","POSP","OCC-GUA-026_260",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.000312976,0.0002935,0.066717599,1,"RECR","17_22",-Inf,-3.53239189441637,Inf,-Inf,-3.50448896426567,Inf,5.24572210814511,NA,NA,0,1
"589","GUA","OCC-GUA-026","POSP","OCC-GUA-026_217",2,2017,2017-05-03,0,0,0,0,3,2022,2022-08-01,0.000733584,0.00043956,0.083206873,1,"RECR","17_22",-Inf,-3.35698183528783,Inf,-Inf,-3.13455014951291,Inf,5.24572210814511,NA,NA,0,1
"590","MAU","OCC-MAU-002","POSP","OCC-MAU-002_239",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.005561876,0.00263525,0.248878145,1,"RECR","17_22",-Inf,-2.57917817799593,Inf,-Inf,-2.25477869780125,Inf,5.05133470225873,NA,NA,0,1
"591","MAU","OCC-MAU-002","POCS","OCC-MAU-002_240",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.008946386,0.00420436,0.291876639,1,"RECR","17_22",-Inf,-2.37630010441361,Inf,-Inf,-2.0483523677268,Inf,5.05133470225873,NA,NA,0,1
"592","MAU","OCC-MAU-002","POSP","OCC-MAU-002_241",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.006846296,0.00242873,0.22107803,1,"RECR","17_22",-Inf,-2.61462076268672,Inf,-Inf,-2.1645443280454,Inf,5.05133470225873,NA,NA,0,1
"593","MAU","OCC-MAU-002","POSP","OCC-MAU-002_242",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.005295429,0.002481835,0.230380323,1,"RECR","17_22",-Inf,-2.60522709510623,Inf,-Inf,-2.27609885051671,Inf,5.05133470225873,NA,NA,0,1
"594","MAU","OCC-MAU-002","POSP","OCC-MAU-002_243",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.001109258,0.00028724,0.070674014,1,"RECR","17_22",-Inf,-3.54175508194487,Inf,-Inf,-2.95496743045605,Inf,5.05133470225873,NA,NA,0,1
"595","MAU","OCC-MAU-002","POSP","OCC-MAU-002_244",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.001143497,0.00082637,0.123835844,1,"RECR","17_22",-Inf,-3.08282545754718,Inf,-Inf,-2.94176497044084,Inf,5.05133470225873,NA,NA,0,1
"596","MAU","OCC-MAU-002","POSP","OCC-MAU-002_245",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.003622058,0.00235509,0.198636231,1,"RECR","17_22",-Inf,-2.62799249161088,Inf,-Inf,-2.44104459961051,Inf,5.05133470225873,NA,NA,0,1
"597","MAU","OCC-MAU-002","POSP","OCC-MAU-002_246",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.001134154,0.000627875,0.096858119,1,"RECR","17_22",-Inf,-3.20212680883239,Inf,-Inf,-2.94532797118447,Inf,5.05133470225873,NA,NA,0,1
"598","MAU","OCC-MAU-002","POCS","OCC-MAU-002_247",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.002700439,0.00135778,0.151608644,1,"RECR","17_22",-Inf,-2.86717059274044,Inf,-Inf,-2.56856562851521,Inf,5.05133470225873,NA,NA,0,1
"599","MAU","OCC-MAU-002","POCS","OCC-MAU-002_248",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.000284539,0.000225695,0.061168044,1,"RECR","17_22",-Inf,-3.64647806208512,Inf,-Inf,-3.54585819913189,Inf,5.05133470225873,NA,NA,0,1
"600","MAU","OCC-MAU-002","POCS","OCC-MAU-002_249",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.001967625,0.00109062,0.125237996,1,"RECR","17_22",-Inf,-2.96232654240016,Inf,-Inf,-2.70605766807394,Inf,5.05133470225873,NA,NA,0,1
"601","MAU","OCC-MAU-002","POCS","OCC-MAU-002_250",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.000329106,0.00024467,0.060019265,1,"RECR","17_22",-Inf,-3.61141927802534,Inf,-Inf,-3.48266419992034,Inf,5.05133470225873,NA,NA,0,1
"602","MAU","OCC-MAU-002","POCS","OCC-MAU-002_251",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.001193875,0.00014377,0.047435155,1,"RECR","17_22",-Inf,-3.84233172726123,Inf,-Inf,-2.92304114192699,Inf,5.05133470225873,NA,NA,0,1
"603","MAU","OCC-MAU-002","POCS","OCC-MAU-002_252",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.022259811,0.00141349,0.162783725,1,"RECR","17_22",-Inf,-2.84970725966132,Inf,-Inf,-1.65247852742294,Inf,5.05133470225873,NA,NA,0,1
"604","MAU","OCC-MAU-002","POSP","OCC-MAU-002_253",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.000343926,0.00017791,0.062259501,1,"RECR","17_22",-Inf,-3.74979964032101,Inf,-Inf,-3.46353499129137,Inf,5.05133470225873,NA,NA,0,1
"605","MAU","OCC-MAU-002","POCS","OCC-MAU-002_254",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.005587546,0.000836545,0.113253487,1,"RECR","17_22",-Inf,-3.07751069220782,Inf,-Inf,-2.25277888847496,Inf,5.05133470225873,NA,NA,0,1
"606","MAU","OCC-MAU-002","POCS","OCC-MAU-002_255",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.012941343,0.003511715,0.3188286,1,"RECR","17_22",-Inf,-2.45448073734161,Inf,-Inf,-1.88802065201167,Inf,5.05133470225873,NA,NA,0,1
"607","MAU","OCC-MAU-002","POCS","OCC-MAU-002_256",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.002619093,0.001446125,0.163198658,1,"RECR","17_22",-Inf,-2.83979416591842,Inf,-Inf,-2.58184908016594,Inf,5.05133470225873,NA,NA,0,1
"608","MAU","OCC-MAU-002","POCS","OCC-MAU-002_257",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.005715571,0.00043714,0.088144892,1,"RECR","17_22",-Inf,-3.35937945206798,Inf,-Inf,-2.24294037598406,Inf,5.05133470225873,NA,NA,0,1
"609","MAU","OCC-MAU-002","POSP","OCC-MAU-002_258",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.001041602,0.000720535,0.119354001,1,"RECR","17_22",-Inf,-3.14234491847569,Inf,-Inf,-2.98229819487791,Inf,5.05133470225873,NA,NA,0,1
"610","MAU","OCC-MAU-002","POSP","OCC-MAU-002_259",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.000147455,0.00011828,0.05423853,1,"RECR","17_22",-Inf,-3.92708868414592,Inf,-Inf,-3.83134049652288,Inf,5.05133470225873,NA,NA,0,1
"611","MAU","OCC-MAU-002","POCS","OCC-MAU-002_260",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.014198012,0.004642695,0.294710491,1,"RECR","17_22",-Inf,-2.33322984619982,Inf,-Inf,-1.84777246110089,Inf,5.05133470225873,NA,NA,0,1
"612","MAU","OCC-MAU-002","POCS","OCC-MAU-002_261",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.003336156,0.00142002,0.151702853,1,"RECR","17_22",-Inf,-2.84770553883633,Inf,-Inf,-2.47675364977436,Inf,5.05133470225873,NA,NA,0,1
"613","MAU","OCC-MAU-002","POSP","OCC-MAU-002_262",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.000305257,0.000239675,0.065725287,1,"RECR","17_22",-Inf,-3.62037726395668,Inf,-Inf,-3.51533436824625,Inf,5.05133470225873,NA,NA,0,1
"614","MAU","OCC-MAU-002","POCS","OCC-MAU-002_263",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.000194422,0.00013343,0.044234822,1,"RECR","17_22",-Inf,-3.8747465139752,Inf,-Inf,-3.71125459363809,Inf,5.05133470225873,NA,NA,0,1
"615","MAU","OCC-MAU-002","POSP","OCC-MAU-002_264",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.011931872,0.00667985,0.366434286,1,"RECR","17_22",-Inf,-2.17523328975555,Inf,-Inf,-1.92329141420973,Inf,5.05133470225873,NA,NA,0,1
"616","MAU","OCC-MAU-002","POCS","OCC-MAU-002_265",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.011063718,0.004511815,0.32117683,1,"RECR","17_22",-Inf,-2.34564871623356,Inf,-Inf,-1.95609890236772,Inf,5.05133470225873,NA,NA,0,1
"617","MAU","OCC-MAU-002","POCS","OCC-MAU-002_266",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.053760218,0.012236995,0.570502476,1,"RECR","17_22",-Inf,-1.91232521741465,Inf,-Inf,-1.26953897886783,Inf,5.05133470225873,NA,NA,0,1
"618","MAU","OCC-MAU-002","POCS","OCC-MAU-002_267",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.030142182,0.00854761,0.423351889,1,"RECR","17_22",-Inf,-2.06815530151872,Inf,-Inf,-1.52082531219859,Inf,5.05133470225873,NA,NA,0,1
"619","MAU","OCC-MAU-002","POCS","OCC-MAU-002_268",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.07589053,0.006644135,0.457154522,1,"RECR","17_22",-Inf,-2.17756155184385,Inf,-Inf,-1.11981241416169,Inf,5.05133470225873,NA,NA,0,1
"620","MAU","OCC-MAU-002","POCS","OCC-MAU-002_269",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.004480265,0.001270635,0.152137753,1,"RECR","17_22",-Inf,-2.89597918607181,Inf,-Inf,-2.34869629746748,Inf,5.05133470225873,NA,NA,0,1
"621","MAU","OCC-MAU-002","POCS","OCC-MAU-002_270",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.001835536,0.00073515,0.108006474,1,"RECR","17_22",-Inf,-3.13362403843169,Inf,-Inf,-2.73623709334576,Inf,5.05133470225873,NA,NA,0,1
"622","MAU","OCC-MAU-002","POSP","OCC-MAU-002_271",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.000562626,0.00051413,0.103881392,1,"RECR","17_22",-Inf,-3.28892705387596,Inf,-Inf,-3.24978020214661,Inf,5.05133470225873,NA,NA,0,1
"623","MAU","OCC-MAU-002","POCS","OCC-MAU-002_272",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.027547588,0.008778535,0.448642228,1,"RECR","17_22",-Inf,-2.05657795499394,Inf,-Inf,-1.5599164209192,Inf,5.05133470225873,NA,NA,0,1
"624","MAU","OCC-MAU-002","POCS","OCC-MAU-002_273",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.007510709,0.001495685,0.175846083,1,"RECR","17_22",-Inf,-2.82515986179677,Inf,-Inf,-2.12431906429359,Inf,5.05133470225873,NA,NA,0,1
"625","MAU","OCC-MAU-002","POSP","OCC-MAU-002_274",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.002898016,5.529e-05,0.038058017,1,"RECR","17_22",-Inf,-4.25735341006126,Inf,-Inf,-2.53789922111035,Inf,5.05133470225873,NA,NA,0,1
"626","MAU","OCC-MAU-002","POCS","OCC-MAU-002_275",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.000175524,0.00011537,0.04489913,1,"RECR","17_22",-Inf,-3.93790710736983,Inf,-Inf,-3.75566349256031,Inf,5.05133470225873,NA,NA,0,1
"627","MAU","OCC-MAU-002","POCS","OCC-MAU-002_276",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.002282924,0.000821135,0.124528699,1,"RECR","17_22",-Inf,-3.0855854361385,Inf,-Inf,-2.64150854621017,Inf,5.05133470225873,NA,NA,0,1
"628","MAU","OCC-MAU-002","POSP","OCC-MAU-002_277",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.003108285,0.00176684,0.189357313,1,"RECR","17_22",-Inf,-2.7528027771844,Inf,-Inf,-2.50747916739599,Inf,5.05133470225873,NA,NA,0,1
"629","MAU","OCC-MAU-002","POCS","OCC-MAU-002_278",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.007333665,0.002860765,0.250174757,1,"RECR","17_22",-Inf,-2.54351781622305,Inf,-Inf,-2.13467893238664,Inf,5.05133470225873,NA,NA,0,1
"630","MAU","OCC-MAU-002","POCS","OCC-MAU-002_279",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.001130863,0.000652005,0.107387266,1,"RECR","17_22",-Inf,-3.18574907380169,Inf,-Inf,-2.94659000510804,Inf,5.05133470225873,NA,NA,0,1
"631","MAU","OCC-MAU-002","POCS","OCC-MAU-002_280",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.036620925,0.006071915,0.461329041,1,"RECR","17_22",-Inf,-2.21667431670568,Inf,-Inf,-1.43627069014568,Inf,5.05133470225873,NA,NA,0,1
"632","MAU","OCC-MAU-002","POCS","OCC-MAU-002_281",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.005337633,0.00184038,0.204362249,1,"RECR","17_22",-Inf,-2.73509249499909,Inf,-Inf,-2.27265129033761,Inf,5.05133470225873,NA,NA,0,1
"633","MAU","OCC-MAU-002","POSP","OCC-MAU-002_282",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.000672599,0.00048744,0.086015417,1,"RECR","17_22",-Inf,-3.31207883488359,Inf,-Inf,-3.1722437827169,Inf,5.05133470225873,NA,NA,0,1
"634","MAU","OCC-MAU-002","POCS","OCC-MAU-002_283",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.016462247,0.004117875,0.304891871,1,"RECR","17_22",-Inf,-2.38532684072774,Inf,-Inf,-1.78351088643248,Inf,5.05133470225873,NA,NA,0,1
"635","MAU","OCC-MAU-002","POCS","OCC-MAU-002_284",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.001614472,0.000215345,0.05933106,1,"RECR","17_22",-Inf,-3.66686520747518,Inf,-Inf,-2.79196948260776,Inf,5.05133470225873,NA,NA,0,1
"636","MAU","OCC-MAU-002","POCS","OCC-MAU-002_285",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.001466207,0.00076661,0.108182806,1,"RECR","17_22",-Inf,-3.11542551991536,Inf,-Inf,-2.83380471140604,Inf,5.05133470225873,NA,NA,0,1
"637","MAU","OCC-MAU-002","POCS","OCC-MAU-002_286",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.000236997,0.00012465,0.043557253,1,"RECR","17_22",-Inf,-3.90430771716021,Inf,-Inf,-3.6252571514232,Inf,5.05133470225873,NA,NA,0,1
"638","MAU","OCC-MAU-002","POCS","OCC-MAU-002_287",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.050491868,0.01050819,0.525640085,1,"RECR","17_22",-Inf,-1.9784720832779,Inf,-Inf,-1.29677856182412,Inf,5.05133470225873,NA,NA,0,1
"639","MAU","OCC-MAU-002","POCS","OCC-MAU-002_288",2,2017,2017-06-05,0,0,0,0,3,2022,2022-06-24,0.00174076,0.00022544,0.061328031,1,"RECR","17_22",-Inf,-3.64696902423472,Inf,-Inf,-2.75926110128963,Inf,5.05133470225873,NA,NA,0,1
